SITE_ID,SITE_NO,dummyCell
25965,5MV4532,123156
25974,5MV4544,39409
25976,5MV4546,32060
25983,5MV4553,41638
25987,5MV4557,10398
25994,5MV4563,110824
25997,5MV4566,67429
26003,5MV4571,47730
26008,5MV4576,123030
26013,5MV4582,47526
26026,5MV4595,34704
26043,5MV4620,127557
26046,5MV4623,41241
26054,5MV4634,46923
26069,5MV4658,65654
26074,5MV4664,38550
26078,5MV4668,31041
26083,5MV4672,67317
26097,5MV4685,44691
26107,5MV4694,21107
26117,5MV4702,21278
26122,5MV4707,109742
26126,5MV4710,107919
26137,5MV4731,87878
26139,5MV4733,67362
26142,5MV4736,79276
26159,5MV4751,90700
26163,5MV4755,47158
26171,5MV4794,126934
26175,5MV4798,14227
26186,5MV481,17046
26203,5MV4830,111235
26204,5MV4831,21307
26205,5MV4832,21307
26211,5MV4838,58175
26230,5MV4855,49859
26243,5MV4867,126413
26249,5MV4872,116909
26252,5MV4875,102284
26268,5MV497,108989
26340,5MV568,5821
26355,5MV582,122025
26366,5MV592,79703
26376,5MV600,9819
26380,5MV604,121550
26401,5MV623,98995
26405,5MV627,46905
26445,5MV67,114373
26474,5MV707,17888
26475,5MV708,17888
26525,5MV753,108989
26532,5MV76,39564
26563,5MV788,111036
26581,5MV803,15297
26583,5MV805,8189
26623,5MV83,35957
26634,5MV84,114485
26640,5MV845,105834
26641,5MV846,23774
26649,5MV853,109687
26655,5MV859,63840
26657,5MV861,63840
26658,5MV862,52648
26675,5MV88,114485
26705,5MV917,73030
26711,5MV923,40479
26736,5MV95,121681
26870,5MV1239,9169
26965,5MV4413,50324
26966,5MV4415,126930
26968,5MV4417,50324
30074,5MT01972,102985
30193,5MT23482,10054
30197,5MT23486,129240
98,5MT3925,58221
415,5MT16778,9344
418,5MT16777,69151
420,5MT16783,50169
421,5MT16781,125500
423,5MT16789,17890
428,5MT16803,58392
430,5MT16808,37487
568,5DL859,40311
569,5DL860,77150
570,5DL861,95397
578,5MT1000,74809
680,5MT10438,97405
786,5MT10647,33806
976,5MT10853,15458
1171,5MT11601,108298
1373,5MT121,89878
1466,5MT12598,55047
1599,5MT12936,52900
1687,5MT13041,67661
1996,5MT136,128797
2111,5MT1541,115144
2216,5MT1647,56771
2217,5MT1648,16930
2225,5MT1655,104960
2546,5MT207,105178
2711,5MT2320,96425
2818,5MT245,121119
2873,5MT2516,62033
2947,5MT2663,114974
3382,5MT35,57809
3467,5MT3793,7557
3495,5MT3822,98319
3546,5MT3879,29865
3825,5MT4329,50709
3844,5MT4353,39053
3914,5MT4450,49064
3940,5MT4479,13285
4067,5MT4623,6461
4128,5MT4683,59139
4129,5MT4684,13891
4144,5MT4700,107910
4235,5MT4803,74032
4242,5MT4813,119374
4405,5MT5,105663
4516,5MT5106,13285
4518,5MT5108,120982
4532,5MT5121,70725
4815,5MT5518,116239
5136,5MT6,71522
5886,5MT6849,70150
6040,5MT7088,104918
6065,5MT717,12113
6371,5MT7575,120956
6400,5MT7656,40885
6458,5MT797,19239
6708,5MT835,96416
6746,5MT839,129222
6952,5MT875,53050
7645,5DL492,84418
7651,5DL488,84046
7709,NA,54951
7711,NA,78262
7751,5MT4466A,75092
7752,5MT4466B,93874
8199,5MT5006,117508
8253,5MT603,87035
8311,5MV1153,129589
8316,5MV1159,77785
8317,5MV1160,129589
8422,5MT4421A,35772
8423,5DL717,85333
8435,5MT6794,102342
8440,5MT10991A,67636
8441,5MT10991B,67636
8455,5MT10581A,115617
8456,5MT10581B,127062
8458,NA,76624
8459,5DL578,67187
8460,NA,105239
8461,5DL506,69572
8462,NA,94538
8463,5MT4421B,115166
8465,5MT1905,108119
16692,5MT532,61073
16710,5MT4480,70725
16863,5MT697,19183
17781,5MT10991O,67636
17785,5MT10991E,67636
17795,5MT13314,89124
17800,5MT13314,109566
17801,5MT13314,86405
17802,5MT296,117218
17806,5MT16785,8091
19798,5MT16844,30090
21036,5MT2788,57928
21739,5MT7740,30152
22098,5MV111,37134
22594,5MV1201,120511
22610,5MV1218,78444
22614,5MV1221,85771
22632,5MV125,33457
22710,5MV132,33457
22801,5MV1385,45665
23006,5MV1614,23659
23007,5MV1615,16286
23024,5MV1631,123142
23036,5MV1642,22203
23038,5MV1644,16286
23040,5MV1647,112094
23059,5MV1664,112094
23074,5MV1679,99049
23300,5MV1927,89948
23301,5MV1928,89948
23302,5MV1929,49854
23827,5MV2446,61698
23846,5MV2463,63790
23856,5MV2472,50224
23860,5MV2476,63790
23861,5MV2477,63790
23862,5MV2478,63790
23863,5MV2479,63790
23866,5MV2481,60052
23867,5MV2482,35366
24244,5MV2839,96477
24247,5MV2841,49854
24249,5MV2843,96477
24266,5MV2859,96477
24305,5MV2899,74922
24308,5MV2901,91774
24312,5MV2905,89948
24321,5MV2913,89948
24325,5MV2917,89948
24345,5MV2935,74922
24347,5MV2937,49854
24352,5MV2941,74697
24367,5MV2955,53397
24376,5MV2963,74922
24378,5MV2965,74922
24382,5MV2969,11623
24490,5MV3066,76395
24552,5MV3126,9365
24633,5MV32,71567
24644,5MV3209,11623
24659,5MV3408,71429
24674,5MV3726,58320
24676,5MV398,118255
24696,5MV3225,20080
24704,5MV3232,96684
24732,5MV3258,82167
24737,5MV3262,82167
24741,5MV3266,82167
24746,5MV3270,88798
24760,5MV3283,120748
24764,5MV3287,15644
24766,5MV3289,15644
24772,5MV3294,64520
24778,5MV33,71567
24780,5MV3300,69301
24784,5MV3304,69301
24793,5MV3312,69301
24797,5MV3316,69301
24845,5MV336,65556
24856,5MV337,65556
25009,5MV3521,57867
25013,5MV3525,57867
25017,5MV3529,40936
25027,5MV3538,61033
25029,5MV3540,61033
25031,5MV3542,40936
25037,5MV3548,61033
25040,5MV3550,61033
25041,5MV3551,79227
25044,5MV3554,87882
25120,5MV3622,27947
25197,5MV3692,18805
25201,5MV3696,82640
25203,5MV3698,58320
25209,5MV3702,18805
25211,5MV3704,18805
25214,5MV3707,82640
25221,5MV3713,35366
25225,5MV3717,85842
25232,5MV3723,58320
25234,5MV3729,108174
25239,5MV3733,21294
25241,5MV3735,21294
25245,5MV3739,85842
25248,5MV3741,58320
25252,5MV3745,82640
25254,5MV3747,82640
25255,5MV3748,58320
25257,5MV375,118255
25258,5MV3750,21294
25259,5MV3751,106374
25262,5MV3754,108174
25263,5MV3755,35366
25326,5MV3812,80486
25330,5MV3816,80486
25378,5MV386,55397
25496,5MV4022,63790
25499,5MV4025,63790
25500,5MV4026,63790
25541,5MV4064,18805
25542,5MV4065,58320
25543,5MV4066,21294
25595,5MV4122,37746
25799,5MV4277,61033
25800,5MV4278,61033
25958,5MV4526,123058
26146,5MV474,58175
26150,5MV4743,125650
26202,5MV483,17046
26262,5MV491,85347
26295,5MV520,115881
26297,5MV522,85909
26299,5MV524,68053
26503,5MV733,80940
26505,5MV735,52792
26516,5MV745,18209
26519,5MV748,14533
26531,5MV759,18209
26557,5MV782,11815
26566,5MV790,92065
26614,5MV821,45607
26621,5MV828,129861
26635,5MV840,107995
26663,5MV867,104232
26750,5MV962,39605
26751,5MV963,39605
26754,5MV966,39605
27083,5MV3146,76395
27084,5MV3234,20080
27085,5MV3292,64520
27088,5MV3749,58320
28,5MT19179,51091
44,5MT1670,99144
61,5MT6285,102820
81,5MT19212,94350
82,5MT19213,94350
100,5MT6724,127614
115,5MT19229,70209
128,5MT3799,110275
132,5MT19242,127031
133,5MT19339,125269
134,5MT3798,125269
142,5MT3914,101824
151,5MT3901,48085
160,5MT3924,61989
201,5MT19284,53725
218,5MT19299,25571
222,5MT3958,56991
264,5MT19323,39683
283,5MT16798,17588
322,5MT19367,32186
323,5MT19368,22538
340,5MT19380,74854
357,5MT3803,9741
370,5MT1747,93661
375,5MT19403,23738
378,5MT1752,81424
381,5MT19407,87346
389,5MT19412,110032
391,5MT19414,114063
393,5MT19416,48795
396,5MT19418,17804
405,5MT19424,78846
417,5MT16787,66791
424,5MT17382,76605
431,5MT19432,113065
439,5MT19439,34469
440,5MT19440,10512
491,5MT733,107405
499,5MT2760,6166
534,5DL1601,96442
538,5DL1606,20638
550,5DL531,116729
558,5DL555,107486
560,5DL557,71057
580,5MT101,102282
636,5MT10382,85116
637,5MT10383,38708
654,5MT104,49136
657,5MT10402,22021
750,5MT10608,66130
751,5MT10609,34290
754,5MT10612,110483
763,5MT10624,10399
764,5MT10625,10399
766,5MT10627,29458
772,5MT10633,57636
785,5MT10646,123880
801,5MT10662,42206
813,5MT10674,97953
825,5MT10686,15050
827,5MT10688,15050
851,5MT10711,90790
855,5MT10715,22432
865,5MT10725,71403
870,5MT10730,36877
927,5MT10796,107180
931,5MT108,50418
943,5MT10814,60291
945,5MT10817,76840
969,5MT10842,10739
989,5MT10968,73961
1087,5MT11352,123254
1109,5MT11394,27657
1128,5MT11431,44833
1144,5MT11574,64857
1145,5MT11575,36917
1169,5MT11599,72586
1207,5MT11637,94992
1231,5MT11795,112214
1242,5MT11816,47323
1274,5MT11889,122293
1288,5MT11902,103295
1294,5MT11908,99868
1299,5MT11912,118712
1315,5MT11928,44966
1325,5MT11938,24771
1327,5MT11940,12622
1328,5MT11941,112820
1367,5MT12084,70483
1393,5MT12128,48357
1429,5MT12200,109675
1463,5MT12595,64923
1477,5MT12613,109228
1482,5MT12619,121758
1483,5MT12620,106080
1484,5MT12621,63896
1500,5MT12650,71055
1501,5MT12651,89966
1504,5MT12654,108321
1507,5MT12658,77191
1512,5MT127,101552
1592,5MT12929,23630
1595,5MT12932,104825
1598,5MT12935,18878
1611,5MT12948,90829
1621,5MT12967,63886
1622,5MT12968,123634
1654,5MT13002,78771
1659,5MT13007,74125
1713,5MT13241,18085
1770,5MT13303,70813
1784,5MT13317,52035
1787,5MT13320,8893
1804,5MT13339,40786
1809,5MT13343,107558
1834,5MT13368,56627
1853,5MT13387,71586
1858,5MT13392,10557
1870,5MT13403,68268
1880,5MT13413,50216
1888,5MT13421,67321
1889,5MT13422,67321
1890,5MT13423,37121
1892,5MT13425,90643
1899,5MT13432,9865
1902,5MT13435,128245
1904,5MT13437,107036
1909,5MT13442,36738
1944,5MT13547,126835
1947,5MT13550,42651
1952,5MT13555,112667
1953,5MT13556,64177
1954,5MT13557,9498
1955,5MT13558,9498
1957,5MT13560,126332
1958,5MT13561,11370
1963,5MT13567,83258
1965,5MT13569,32963
1970,5MT13574,39708
1971,5MT13575,52767
1978,5MT13582,94736
1986,5MT13590,42631
1987,5MT13591,69749
1988,5MT13592,69749
1989,5MT13593,42631
1992,5MT13596,55225
1994,5MT13598,108992
2003,5MT13606,18223
2018,5MT13621,123048
2021,5MT13634,83002
2022,5MT13635,120312
2024,5MT13637,38608
2025,5MT13639,5656
2027,5MT13641,22389
2028,5MT13642,81923
2059,5MT13816,100334
2060,5MT13817,6296
2064,5MT13913,125035
2070,5MT14538,123831
2081,5MT1512,87823
2085,5MT1516,114628
2102,5MT1531,96718
2114,5MT1544,19826
2119,5MT1549,71698
2122,5MT1552,119815
2124,5MT1554,40779
2148,5MT1581,74882
2150,5MT1583,28794
2154,5MT1587,35228
2157,5MT159,50919
2163,5MT1595,116062
2166,5MT1598,6143
2168,5MT1602,15603
2170,5MT1604,72789
2173,5MT1607,111890
2174,5MT1608,106976
2175,5MT1609,64882
2178,5MT1611,13338
2180,5MT1613,11849
2191,5MT1623,49884
2197,5MT163,104130
2205,5MT1637,94030
2209,5MT1640,66776
2215,5MT1646,48945
2230,5MT166,34827
2237,5MT1666,65400
2238,5MT1667,110074
2242,5MT1671,66131
2243,5MT1672,51010
2262,5MT1690,117101
2272,5MT1703,24567
2274,5MT1705,92828
2291,5MT1721,73004
2295,5MT1725,33744
2298,5MT1730,48137
2300,5MT1732,111662
2302,5MT1734,17053
2305,5MT1737,122130
2317,5MT1749,119004
2340,5MT177,6737
2343,5MT1772,119004
2344,5MT1773,125600
2349,5MT178,6612
2355,5MT1785,82432
2358,5MT1788,69150
2360,5MT1790,11632
2361,5MT1791,11632
2383,5MT1812,52293
2384,5MT1813,129146
2387,5MT1817,35926
2400,5MT1829,97947
2401,5MT183,104806
2405,5MT1833,108931
2406,5MT1834,9775
2420,5MT1848,48601
2429,5MT189,127553
2478,5MT197,22375
2479,5MT1970,25033
2482,5MT1977,99041
2514,5MT2011,86322
2519,5MT2022,113871
2530,5MT2037,118164
2532,5MT205,125478
2548,5MT209,69250
2563,5MT213,48599
2568,5MT2151,17867
2571,5MT2161,123308
2588,5MT218,113219
2599,5MT219,113219
2623,5MT2211,123836
2626,5MT2214,80545
2631,5MT2219,94282
2636,5MT2223,71959
2643,5MT223,63906
2675,5MT227,120435
2693,5MT230,81344
2700,5MT231,81344
2713,5MT2322,24401
2727,5MT2336,46803
2756,5MT237,111451
2764,5MT238,121636
2769,5MT2384,85984
2793,5MT241,33275
2797,5MT2424,55608
2872,5MT2515,20309
2877,5MT252,126617
2884,5MT2528,83410
2900,5MT2543,15105
2911,5MT256,62492
2916,5MT259,60476
2917,5MT260,17780
2918,5MT261,120370
2925,5MT264,87007
2966,5MT2685,116683
2973,5MT2694,65209
2974,5MT2696,127468
2983,5MT272,96372
2988,5MT2729,74606
3003,5MT276,109650
3020,5MT281,62305
3036,5MT2853,92433
3037,5MT2854,100626
3039,5MT2856,13611
3041,5MT2858,36793
3052,5MT2870,89699
3056,5MT2874,47456
3111,5MT3048,41540
3114,5MT3050,24809
3124,5MT306,51674
3137,5MT3072,107702
3177,5MT3113,70179
3181,5MT3117,33178
3195,5MT3130,121434
3199,5MT3134,121434
3244,5MT3180,55747
3251,5MT3187,81329
3261,5MT3196,123963
3262,5MT3197,54659
3282,5MT3216,113140
3288,5MT3221,93858
3292,5MT3232,119394
3300,5MT3240,80058
3310,5MT3255,65711
3316,5MT3262,87508
3334,5MT3283,61143
3337,5MT3286,43788
3345,5MT3294,40673
3362,5MT3311,110203
3365,5MT3314,5948
3368,5MT3318,5948
3465,5MT3790,26072
3468,5MT3794,36643
3478,5MT3804,14871
3488,5MT3815,73513
3491,5MT3818,51847
3493,5MT3820,119705
3536,5MT3867,66407
3538,5MT3869,24433
3539,5MT3870,24433
3542,5MT3873,66407
3548,5MT3881,107180
3554,5MT3888,11613
3556,5MT3890,66009
3557,5MT3891,92392
3561,5MT3895,36877
3565,5MT3899,70067
3572,5MT3906,36877
3573,5MT3907,99280
3617,5MT3955,26563
3640,5MT3980,55561
3652,5MT3992,21255
3674,5MT4037,55689
3716,5MT408,10655
3741,5MT4102,87035
3858,5MT4374,21885
3867,5MT4384,34062
3876,5MT4396,66277
3900,5MT4422,69014
3908,5MT4430,47439
3910,5MT4447,24727
3911,5MT4448,104883
3912,5MT4449,123816
3916,5MT4453,79546
3917,5MT4454,79546
3975,5MT4512,18613
4009,5MT455,20346
4034,5MT459,52415
4042,5MT460,91738
4052,5MT4609,48016
4057,5MT4614,25461
4071,5MT4627,49060
4072,5MT4628,76745
4094,5MT465,49335
4095,5MT4650,22153
4104,5MT466,78492
4115,5MT4671,49967
4120,5MT4676,73068
4124,5MT468,54723
4138,5MT4692,9074
4177,5MT475,52516
4179,5MT4751,42516
4224,5MT4793,126348
4288,5MT486,93573
4314,5MT4883,51300
4341,5MT491,129403
4349,5MT493,46465
4359,5MT4940,44570
4370,5MT4956,38993
4424,5MT5019,88232
4425,5MT502,99449
4461,5MT5052,5775
4509,5MT510,83905
4549,5MT5137,100010
4559,5MT5146,77907
4560,5MT5147,29842
4562,5MT5149,24119
4647,5MT531,69986
4669,5MT533,73910
4688,5MT5347,118746
4709,5MT5367,84163
4766,5MT5451,62024
4768,5MT5453,52606
4770,5MT5455,100988
4772,5MT5457,108193
4779,5MT5464,96150
4801,5MT5496,127691
4802,5MT5497,24552
4804,5MT5500,93481
4809,5MT5505,25221
4810,5MT5506,81412
4911,5MT5718,87400
4921,5MT5729,24549
4954,5MT5785,125459
4973,5MT5806,40799
5003,5MT5863,74105
5024,5MT5884,122261
5094,5MT5958,7372
5282,5MT6156,8285
5283,5MT6157,8013
5286,5MT6160,57440
5312,5MT6226,51857
5314,5MT6247,125006
5381,5MT6316,121622
5639,5MT660,70078
5737,5MT670,90604
5785,5MT6746,31643
5876,5MT6835,5737
5907,5MT687,45923
5915,5MT688,93999
5924,5MT691,79917
5947,5MT6937,118128
5950,5MT6940,77907
5958,5MT6949,104453
5960,5MT6951,41851
5962,5MT6953,101400
5964,5MT6955,115565
5991,5MT7033,118650
6047,5MT713,102088
6056,5MT7150,26842
6070,5MT718,100496
6097,5MT721,16610
6141,5MT726,34884
6148,5MT7283,109272
6149,5MT7284,28764
6155,5MT729,112455
6161,5MT7295,24291
6162,5MT7296,24291
6176,5MT7309,47284
6182,5MT7313,47284
6186,5MT7317,56336
6206,5MT7337,115432
6231,5MT7360,54974
6242,5MT7370,65711
6244,5MT7372,16731
6275,5MT7400,94840
6280,5MT7405,102458
6304,5MT746,47193
6317,5MT7493,42485
6320,5MT7496,93678
6332,5MT751,60506
6347,5MT753,106528
6375,5MT758,125035
6390,5MT763,24872
6394,5MT7647,19714
6407,5MT771,48062
6416,5MT780,90198
6417,5MT781,47318
6422,5MT786,20893
6434,5MT794,29991
6459,5MT7970,19114
6473,5MT799,43949
6479,5MT800,112813
6554,5MT811,35982
6556,5MT8119,27625
6580,5MT818,9399
6612,5MT822,120521
6622,5MT823,16719
6653,5MT826,87405
6680,5MT8286,105632
6682,5MT8288,24414
6692,5MT830,100752
6700,5MT832,63393
6701,5MT833,18223
6705,5MT8336,110411
6716,5MT836,71586
6725,5MT8368,6190
6727,5MT837,128039
6728,5MT8370,14363
6756,5MT840,64880
6981,5MT8799,56143
6982,5MT880,45980
6996,5MT8812,118396
7010,5MT8825,68488
7029,5MT8842,11802
7257,5MT923,61257
7306,5MT932,106632
7371,5MT940,89961
7406,5MT948,15603
7411,5MT953,68660
7426,5MT969,90914
7427,5MT970,118866
7431,5MT971,113140
7440,5MT9799,80070
7443,5MT986,54659
7449,5MT993,12631
7451,5MT995,93998
7452,5MT996,26464
7453,5MT997,47047
7459,5MV1149,85300
7460,5MV1150,88011
7470,5MV1211,25216
7579,5MT13955,46509
7584,5MT13960,37017
7591,5MT13967,122555
7602,5MT13975,72974
7603,5MT13976,122087
7605,5MT13978,97956
7606,5MT13979,97956
7611,5MT13984,34232
7629,5DL2181,32466
7630,5DL2141,121855
7631,5DL2142,63866
7632,5DL2143,104624
7633,5DL523,64689
7639,5DL2145,7433
7640,5DL2182,21468
7642,5DL489,49179
7643,5DL396,35927
7644,5DL518,116841
7646,5DL522,22893
7647,5DL911,120922
7649,5DL494A,85298
7653,5MT13638,79479
7657,5MT13586,88301
7664,NA,21705
7665,NA,69014
7672,NA,64880
7688,NA,10739
7692,NA,109566
7695,NA,18372
7704,NA,70813
7705,NA,16748
7778,5MT11436,75071
7851,5MT13647,83238
7877,5MT13674,107461
7878,5MT13675,94664
7884,5MT13681,115180
7902,5MT13700,94664
7908,5MT13706,31279
7948,5MT1815,35926
7979,5MT2040,97055
7990,5MT2065,97130
8023,5MT2299,95126
8024,5MT2302,57077
8028,5MT2316,46539
8030,5MT235,121767
8038,5MT2411,56606
8133,5MT399,27420
8319,5MV1162,13297
8320,5MV1163,13297
8321,5MV1164,33011
8324,5MV1168,33011
8325,5MV1169,101672
8326,5MV1170,33011
8328,5MV1172,33011
8332,5MV1179,33011
8333,5MV1180,101672
8334,5MV1181,13297
8381,5MV881,90441
8383,5MV888,51361
8457,NA,49658
16733,5MT4003,82204
16739,5MT2-2,86128
16742,5MT3967,80015
16795,5MT2829,111225
16808,5MT2544,39324
16820,5MT8934,126019
16825,5MT9072,97901
16900,5MT14624,127772
17144,5MT14870,128914
17146,5MT14874,107640
17219,5MT14973,121702
17249,5MT14999,94194
17253,5MT15007,24872
17277,5MT15009,116343
17432,5MT15141,104544
17436,5MT15147,66823
17495,5MT15198,36002
17496,5MT15200,36002
17659,5MT15370,116877
17682,5MT15396,75416
17733,5MT15395,33942
17741,5MT15452,29468
17751,5MT15451,89197
17760,5MT15417,69022
17767,5MT15615,77850
17774,5MT15429,83334
17791,5MT11962,81919
17792,5MT14420,56687
17807,5MT16790,18110
17901,5DL1588,16555
17907,5DL1735,62703
18145,5DL803,95397
18163,5DL864,95397
18166,5DL908,69977
18205,5LP4279,23226
18259,5MT10010,97949
18499,5MT11182,23196
18629,5MT11337,128188
18632,5MT1202,96162
18690,5MT11490,86936
18805,5MT11961,129731
18806,5MT1197,49307
18807,5MT1198,97402
18964,5MT1261,45486
18977,5MT1268,10636
19227,5MT14455,105817
19232,5MT14460,68715
19250,5MT14478,21042
19325,5MT14598,41143
19460,5MT17334,24827
19586,5MT16520,67214
19612,5MT16556,6240
19861,5MT17034,18235
19866,5MT17039,67280
19889,5MT17062,48762
19892,5MT17065,126327
19921,5MT17136,56941
19983,5MT17272,26577
19985,5MT17274,97703
19986,5MT17275,25821
20155,5MT18378,26749
20323,5MT18564,98000
20482,5MT18842,38193
20591,5MT19045,66483
20675,5MT19485,11388
20741,5MT19551,26702
20809,5MT19686,87015
20930,5MT2511,51560
20939,5MT2564,38945
21014,5MT2743,52259
21134,5MT3825,17588
21241,5MT4202,124674
21476,5MT578,80495
21505,5MT601,104636
21506,5MT602,78512
21556,5MT704,98000
21607,5MT7548,115340
21809,5MT8088,100675
21811,5MT8093,90335
22028,5MT9541,55011
22099,5MV1110,115172
22107,5MV1344,101142
22111,5MV1348,37010
22114,5MV1350,55040
22124,5MV136,67236
22145,5MT973,44773
22233,5MT9870,112281
22355,5MT991893,88685
22371,5MT9933,97272
22460,5MV1025,129732
22488,5MV1054,59849
22532,5MV1099,76285
22536,5MV1101,57532
22537,5MV1102,6649
22539,5MV1104,60838
22540,5MV1106,8489
22550,5MV1124,112931
22568,5MV1144,89781
22571,5MV1148,109670
22577,5MV1173,107659
22578,5MV1174,108632
22579,5MV1175,128883
22586,5MV1195,107280
22590,5MV1199,15560
22591,5MV12,34460
22595,5MV1202,22758
22599,5MV1206,104488
22600,5MV1207,47549
22609,5MV1217,15560
22618,5MV1226,48890
22624,5MV1233,81009
22627,5MV1245,27600
22631,5MV1249,33690
22634,5MV1251,28898
22666,5MV1280,14402
22670,5MV1284,21817
22672,5MV1286,96507
22680,5MV1293,17591
22690,5MV1301,96059
22713,5MV1322,54514
22716,5MV1325,39032
22739,5MV1364,82140
22746,5MV1464,107152
22747,5MV1465,25553
22752,5MV147,27670
22757,5MV1474,74474
22777,5MV2013,97533
22784,5MV137,67236
22798,5MV1382,50346
22835,5MV1415,66561
22853,5MV1439,108024
22858,5MV1443,80604
22860,5MV1445,53000
22863,5MV1450,82169
22903,5MV15,34810
22905,5MV1500,37026
22907,5MV1502,44475
22936,5MV1540,24555
22941,5MV1545,88004
22948,5MV1553,103547
22949,5MV1554,103547
22954,5MV1559,103547
22958,5MV1562,103547
22965,5MV1569,83872
22979,5MV1590,97397
22980,5MV1591,97397
22983,5MV1594,39983
22985,5MV1596,17521
22987,5MV1598,17521
22994,5MV1603,43169
22996,5MV1605,62360
23002,5MV1610,125611
23005,5MV1613,62360
23009,5MV1617,125611
23011,5MV1619,100536
23014,5MV1621,125611
23016,5MV1623,127683
23017,5MV1624,127683
23019,5MV1626,127683
23021,5MV1628,127683
23022,5MV1629,84787
23023,5MV1630,84787
23026,5MV1633,38977
23041,5MV1648,34234
23044,5MV1650,22203
23047,5MV1653,15219
23049,5MV1655,15077
23050,5MV1656,72874
23052,5MV1658,15077
23065,5MV1670,113688
23066,5MV1671,85456
23080,5MV1684,99049
23082,5MV1686,13767
23083,5MV1687,13767
23085,5MV1689,13767
23090,5MV1693,117420
23096,5MV1699,44617
23109,5MV1723,32885
23111,5MV1725,111302
23136,5MV1764,32885
23140,5MV1768,20302
23142,5MV177,92776
23147,5MV1774,63809
23154,5MV1781,112483
23159,5MV1786,38199
23160,5MV1793,102703
23165,5MV1798,111523
23180,5MV1810,53513
23193,5MV1822,123137
23194,5MV1823,115078
23217,5MV1844,37382
23258,5MV1885,39121
23263,5MV189,76000
23264,5MV1890,119337
23266,5MV1893,88685
23275,5MV1900,117413
23281,5MV1909,79970
23287,5MV1915,6419
23295,5MV1922,31805
23345,5MV1972,33164
23387,5MV2019,111291
23391,5MV2022,24726
23394,5MV2025,92985
23395,5MV2026,92985
23412,5MV2041,128495
23418,5MV2047,125501
23420,5MV2049,38224
23523,5MV2721,80579
23525,5MV2723,92930
23598,5MV218,82734
23621,5MV220,76000
23651,5MV224,32849
23801,5MV2422,57171
23804,5MV2425,9806
23817,5MV2437,79682
23824,5MV2443,58339
23825,5MV2444,88678
23829,5MV2448,28790
23830,5MV2449,28790
23831,5MV245,96544
23836,5MV2454,8831
23845,5MV2462,58339
23854,5MV2470,58233
23855,5MV2471,58233
23889,5MV2502,93516
23891,5MV2504,29430
23895,5MV2508,126659
23899,5MV2511,28445
23902,5MV2514,12517
23905,5MV2517,72270
23907,5MV2519,72270
23915,5MV2526,115622
23920,5MV2530,41241
23922,5MV2532,41241
23924,5MV2534,97660
23926,5MV2536,72270
23927,5MV2537,31577
23936,5MV2545,97660
23940,5MV2549,56161
23952,5MV256,57047
23961,5MV2568,70596
23963,5MV257,57047
23982,5MV2587,26065
23999,5MV2602,71811
24018,5MV262,82443
24020,5MV2621,35996
24054,5MV2657,26619
24059,5MV2661,65575
24062,5MV2664,27012
24067,5MV2669,98350
24072,5MV2673,5747
24074,5MV2675,107707
24075,5MV2676,95563
24080,5MV2680,7597
24081,5MV2681,47871
24091,5MV2690,28664
24092,5MV2691,52803
24111,5MV271,17407
24114,5MV2712,68152
24128,5MV2733,97818
24131,5MV2736,54747
24133,5MV2738,77286
24150,5MV2753,77286
24158,5MV2760,93638
24174,5MV2775,78928
24178,5MV2779,68180
24192,5MV2791,95911
24219,5MV2816,101467
24224,5MV2820,103032
24235,5MV2830,71928
24242,5MV2837,96477
24263,5MV2856,101467
24269,5MV2861,23408
24298,5MV2892,73283
24341,5MV2931,37348
24343,5MV2933,53397
24348,5MV2938,29127
24360,5MV2949,110824
24388,5MV2974,126774
24396,5MV2981,15074
24405,5MV299,102997
24422,5MV3004,15191
24424,5MV3006,15191
24431,5MV3012,100162
24438,5MV3019,29255
24447,5MV3027,69722
24449,5MV3029,69722
24452,5MV3031,23545
24464,5MV3042,123636
24465,5MV3043,64643
24471,5MV3049,54785
24474,5MV3051,106857
24493,5MV3069,90934
24505,5MV308,18035
24515,5MV3093,28444
24528,5MV3104,79886
24529,5MV3105,99700
24532,5MV3108,92391
24537,5MV3112,45256
24539,5MV3114,75979
24541,5MV3116,75979
24564,5MV3137,95204
24587,5MV3158,100987
24590,5MV3160,75072
24592,5MV3162,75072
24593,5MV3163,75072
24594,5MV3164,75072
24596,5MV3166,49192
24598,5MV3168,75072
24599,5MV3169,105182
24601,5MV3170,118448
24602,5MV3171,75072
24603,5MV3172,118448
24623,5MV3190,115214
24625,5MV3192,118448
24648,5MV3212,43066
24657,5MV3406,43479
24662,5MV3410,49181
24672,5MV3724,34009
24673,5MV3725,48287
24675,5MV3727,108174
24698,5MV3227,20080
24707,5MV3235,20080
24714,5MV3241,47730
24721,5MV3248,94286
24725,5MV3251,28203
24726,5MV3252,21612
24747,5MV3271,38091
24749,5MV3273,19477
24753,5MV3277,76951
24761,5MV3284,64520
24775,5MV3297,101716
24782,5MV3302,71160
24789,5MV3309,45482
24792,5MV3311,45482
24794,5MV3313,45482
24802,5MV3320,82612
24813,5MV3330,129092
24815,5MV3332,129092
24818,5MV3335,46817
24820,5MV3337,9263
24822,5MV3339,9263
24824,5MV3340,25901
24833,5MV3349,26027
24836,5MV3351,26027
24838,5MV3353,26407
24879,5MV3390,77137
24885,5MV3396,102532
24890,5MV340,92537
24893,5MV3402,71812
24898,5MV3417,75096
24903,5MV3421,106396
24924,5MV3440,23838
