dummyCell,vep,boutNo,boutLength,phase,center,meanMaize,relToAll,nHouse,fieldContention,modelledpop,greatkiva,plaza,oversizepit,greathouse,multiwalls,encwall,towers,reservoir
76155,12,2,44,1,0,0.8043550815847185,0.19615907933976914,1,7,481.2,0,0,0,0,0,0,1,0
76155,13,3,25,0,0,0.825469768358632,0.19236648851825347,1,59,2838.3809523809523,1,0,1,1,0,0,1,0
76155,13,3,25,1,0,0.7915737821209815,0.14968004361275702,1,56,2727.2,1,0,1,1,0,0,1,0
76233,13,1,8,0,0,0.8870801291158122,0.2557393018551137,1,52,2966.8571428571427,0,0,0,0,0,1,1,0
76233,13,1,8,1,0,0.8722954517410648,0.24194867668613312,1,52,3106,0,0,0,0,0,1,1,0
76239,15,1,12,0,0,0.786528659924384,0.07034245686184973,1,141,2777,1,1,1,1,0,1,1,1
76239,15,1,12,1,0,0.7898195770479017,0.04743132860429822,1,136,3044.4,1,1,1,1,0,1,1,1
76253,10,1,9,0,0,0.6821873055564033,0.04060718955265152,1,58,529.5,0,0,0,0,0,0,1,0
76253,10,1,9,1,0,0.6943692101372613,0.05658660663498771,1,39,341.5,0,0,0,0,0,0,1,0
76253,13,2,27,0,0,0.7047002771960735,0.06667633967011705,1,59,2978.913043478261,0,1,0,1,0,0,1,0
76253,13,2,27,1,0,0.6829888951393865,0.03731611486404171,1,85,2784.2,0,1,0,1,0,0,1,0
76269,13,1,17,0,0,0.8449064386689633,0.21152054657119673,1,52,2947.153846153846,0,1,0,0,0,0,1,0
76269,13,1,17,1,0,0.8316702958076231,0.1890032704799406,1,59,3213.8,0,1,0,0,0,0,1,0
76271,14,1,26,0,0,0.48712713692940696,-0.18614552425802505,1.6818181818181819,80,1452.2727272727273,0,0,0,0,0,0,0,0
76271,14,1,26,1,0,0.5138386949416129,-0.14282231484690025,1,43,1177.4,0,0,0,0,0,0,0,0
76285,14,1,39,0,0,0.7421090990302254,0.1069223782843213,1.5714285714285714,87,2692.114285714286,0,1,0,1,0,0,1,1
76285,14,1,39,1,0,0.6939688497974027,0.028755384106789902,1,85,2263.2,0,1,0,1,0,0,1,1
76352,14,1,32,0,0,0.5767429202863698,-0.061352205269622324,1,81,2925.75,0,1,0,1,0,0,1,0
76352,14,1,32,1,0,0.554125560868171,-0.10124256457051918,1,87,2765.6,0,1,0,1,0,0,1,1
76395,7,1,7,0,1,0.9036511706081705,0.2742456423012094,1.8333333333333333,15,902.8333333333334,0,0,0,0,0,0,1,0
76395,7,1,7,1,1,0.9050401339326242,0.23004591856339962,1.5,17,964.5,0,0,0,0,0,0,1,0
76395,8,2,24,0,1,0.9071235789193048,0.1953463344110383,1,85,604.4,0,0,0,0,0,0,1,0
76395,8,2,24,1,1,0.8768861028883193,0.1525114927026961,1,67,679.2,0,0,0,0,0,0,1,0
76395,11,3,45,0,1,0.8859940125939881,0.23383264844568533,2.3902439024390243,36,622.829268292683,0,0,0,0,0,0,1,1
76395,11,3,45,1,1,0.8473850746949514,0.1978865702946981,1,9,662.8,0,0,0,0,0,0,1,0
76461,9,1,34,0,0,0.8903190316977324,0.22697392823519527,1,27,490,1,1,1,0,0,0,1,0
76461,9,1,34,1,0,0.9381279448668162,0.2541818658510844,1,39,802,1,1,1,0,0,0,1,0
76575,17,1,19,0,0,0.41526654181527156,-0.23370960337274216,1.6666666666666667,73,3023.0666666666666,0,1,1,0,0,1,1,1
76575,17,1,19,1,0,0.539596079626391,-0.12950225587814082,1,71,2629.8,0,1,1,0,0,1,1,1
76605,6,1,15,0,0,0.9611276439480874,0.2747995742178489,2.272727272727273,19,585.7272727272727,0,0,1,0,0,0,1,0
76605,6,1,15,1,0,0.9651971481063149,0.29521417834542013,1.4,16,794.4,0,0,1,0,0,0,1,0
76605,6,2,19,0,0,0.9369064649668607,0.30536177761626965,2.4,22,851.1333333333333,0,0,1,0,0,0,1,0
76605,6,2,19,1,0,0.9323774606892556,0.2842491419026346,1.6,23,1081,0,0,1,0,0,0,1,0
76605,6,3,10,0,0,0.955795281463199,0.28703157438172233,1,21,917.2222222222222,0,0,1,0,0,0,1,0
76605,6,3,10,1,0,0.9665345648924508,0.29142030576864875,1,20,946,0,0,0,0,0,0,1,0
76624,7,1,35,0,1,0.5169416641341277,-0.14445886262788102,1.6129032258064515,55,702.5483870967741,0,0,0,0,0,0,1,0
76624,7,1,35,1,1,0.5701693766646915,-0.14134452409214446,1,77,514.8,0,0,0,0,0,0,1,0
76624,9,2,18,0,1,0.5203207187236302,-0.16131729431568625,1,42,661.3571428571429,1,0,0,0,0,0,1,0
76624,9,2,18,1,1,0.5096204946438472,-0.16430652042229968,1,52,1238,1,0,0,0,0,0,1,0
76624,13,3,18,0,1,0.5653363139398636,-0.034835873660953386,1,44,991.7142857142857,0,0,0,0,0,0,1,0
76624,13,3,18,1,1,0.5653363139398636,-0.06924688508433682,1,52,3091.8,0,0,0,0,0,0,1,0
76624,15,4,65,0,1,0.5624717126225264,-0.08777446345223648,9.37704918032787,133,1461.983606557377,1,1,1,1,1,1,1,1
76624,15,4,65,1,1,0.5514238905107425,-0.10863047130947846,1.4,137,1361,1,1,1,1,1,1,1,1
76624,17,5,43,0,1,0.5667926414238877,-0.11745875718840362,6.717948717948718,73,2469.025641025641,1,1,1,1,0,1,1,1
76624,17,5,43,1,1,0.5871656331776215,-0.15266756680025323,1.2,45,2243.2,0,1,1,1,0,1,1,1
76667,11,1,14,0,0,0.8814355399873521,0.22725811269548207,1,9,272.6,0,0,0,0,0,0,0,0
76667,11,1,14,1,0,0.8659717771742079,0.22535632583830095,1,22,434,0,0,0,0,0,0,0,0
76741,13,1,17,0,0,0.6963205421828751,0.06293465008510848,1,52,2947.153846153846,0,1,0,1,0,0,1,0
76741,13,1,17,1,0,0.6852914114152232,0.04262438608754071,1,59,3213.8,0,1,0,1,0,0,1,0
76745,10,1,28,0,0,0.8894026452481044,0.21908997115287113,1.3333333333333333,61,1153.4583333333333,1,1,1,0,0,0,1,0
76745,10,1,28,1,0,0.8637841443220774,0.2244800786177317,1,53,467,1,1,1,0,0,0,1,0
76840,7,1,27,0,0,0.7754872707771951,0.12839988724778081,1.7391304347826086,20,742.2173913043479,0,1,1,0,0,0,1,0
76840,7,1,27,1,0,0.8557296130392287,0.1515543553564284,1,39,638.8,0,1,1,0,0,0,1,0
76880,9,1,19,0,0,0.9648093051380582,0.2837776747014788,1,54,967.2666666666667,1,1,1,0,0,0,1,0
76880,9,1,19,1,0,0.9648093051380582,0.2955996519989438,1,60,1407.2,1,0,0,0,0,0,1,0
76880,11,2,13,0,0,0.9255022307236989,0.2736352748341031,1,36,840.1111111111111,1,0,1,0,0,0,1,0
76880,11,2,13,1,0,0.9326489600870344,0.2712517711851332,1,33,864.4,1,0,1,0,0,0,1,0
76880,16,3,40,0,0,0.9061721422338997,0.20897422893820694,1,141,3198.8888888888887,1,1,1,1,1,1,1,1
76880,16,3,40,1,0,0.8339991550291738,0.18371161030184832,1,85,3495.2,1,0,1,1,0,1,1,1
76880,17,4,15,0,0,0.8748242631336111,0.22633016852339688,1,73,2918.181818181818,1,0,1,1,0,1,1,1
76880,17,4,15,1,0,0.9430605507666064,0.2739622152620746,1,71,2629.8,1,1,1,1,0,1,1,1
76949,14,1,32,0,0,0.7091698253072352,0.07107469975124305,1,81,2925.75,0,1,0,1,0,0,1,0
76949,14,1,32,1,0,0.6578311516392615,0.002463026200571352,1,87,2765.6,0,1,0,1,0,0,1,1
76949,17,2,77,0,0,0.710205808894275,0.032866500011862115,1,141,2793.72602739726,1,1,0,1,0,0,1,1
76949,17,2,77,1,0,0.7309235161350619,0.03092352805599085,1,57,2348.2,0,0,0,1,0,0,1,0
77015,15,1,8,0,0,0.7859213709281886,0.07688028210868482,1,141,2534,0,0,0,1,0,0,1,0
77015,15,1,8,1,0,0.7854941641130755,0.06049419987586235,1,140,3088,0,0,0,1,0,0,1,0
77015,18,2,57,0,0,0.8400571506631426,0.12377074614793009,1,73,2451.490566037736,1,1,1,1,1,1,1,1
77015,18,2,57,1,0,0.7695091666713838,0.1104736210838441,1,100,2941.4,1,1,1,1,1,1,1,1
77030,16,1,46,0,0,0.6864688840856104,-0.0063319159199845725,1.8333333333333333,141,3128.7380952380954,1,1,0,1,0,0,1,1
77030,16,1,46,1,0,0.7150333011823315,0.06442480928474854,1,73,3161.4,1,1,0,1,0,0,1,1
77030,18,2,40,0,0,0.6611564760871655,-0.04743439732645026,1.7777777777777777,102,2715.4166666666665,1,1,1,1,1,1,1,1
77030,18,2,40,1,0,0.648296852481942,-0.010979930984397066,1,118,3152.2,1,1,1,1,1,1,1,1
77051,17,1,68,0,0,0.37307640393414804,-0.3085182309601336,1,141,3018.78125,1,1,1,1,0,1,1,1
77051,17,1,68,1,0,0.3915111018765357,-0.30848888620253534,1,54,2344.4,0,1,1,1,0,1,1,1
77137,16,1,12,0,0,0.4080215964248994,-0.24208014348832582,1.625,87,3645.625,1,0,0,0,0,0,1,1
77137,16,1,12,1,0,0.3985151820072544,-0.25209330989032863,1.4,73,3161.4,1,0,0,0,0,0,1,1
77150,15,1,105,0,1,0.8698124514215662,0.23582470303472985,1.613861386138614,123,1601.2079207920792,1,1,1,1,0,1,1,1
77150,15,1,105,1,1,0.8953703122754251,0.24888561541034326,1,135,1270,1,1,0,1,0,0,1,1
77151,14,1,8,0,0,0.8348449575736226,0.16292793204158132,1,85,2104.8571428571427,1,0,1,0,0,0,1,0
77151,14,1,8,1,0,0.8293532969490174,0.16649177093659678,1,58,1587.5,1,0,1,0,0,0,1,0
77154,14,1,10,0,0,0.563094231390184,-0.11139896885895811,1,31,1300.888888888889,0,0,0,0,0,0,0,0
77154,14,1,10,1,0,0.5391356022127213,-0.14397561838549955,1,33,1212,0,0,0,0,0,0,0,0
77155,11,1,23,0,0,0.811071000838774,0.15882381506894003,2.473684210526316,36,770.2105263157895,1,0,0,0,0,0,1,0
77155,11,1,23,1,0,0.8388660038360441,0.18320635804022198,1.4,32,714.8,1,0,0,0,0,0,1,0
77155,12,2,17,0,0,0.7478614131593165,0.15527203021741023,1,11,332,0,0,0,0,0,0,1,0
77155,12,2,17,1,0,0.8617043145241275,0.29837188797612346,1,10,346.2,0,0,0,0,0,0,1,0
77190,11,1,17,0,0,0.6926916868258746,0.03761663880103676,1,36,845.3846153846154,1,0,0,0,0,0,1,0
77190,11,1,17,1,0,0.7090237140655518,0.05041818022727966,1,32,831,1,0,0,0,0,0,1,0
77191,6,1,10,0,0,0.903712123632431,0.25359628597895306,1,32,1246.4444444444443,0,0,0,0,0,0,1,0
77191,6,1,10,1,0,0.9198498245742586,0.2681413408782747,1,21,1100.5,0,0,0,0,0,0,1,0
77191,18,2,120,0,0,0.9104278943976916,0.21292590512350215,1.6120689655172413,141,2760.948275862069,1,1,1,1,0,1,1,1
77191,18,2,120,1,0,0.8757801305863165,0.21387245770423646,1,94,2897.4,1,1,1,1,0,1,1,1
77253,18,2,69,0,0,0.688248338208305,-0.01817918047124043,1,118,2550.6153846153848,1,1,1,1,0,1,1,1
77253,18,2,69,1,0,0.6711504843927198,0.001828279802876118,1,125,3080.6,1,1,1,1,0,1,1,1
77286,6,1,24,0,0,0.8033965500692527,0.1470220300058524,1.7,18,782.05,0,0,0,0,0,0,1,0
77286,6,1,24,1,0,0.815681431028578,0.18888259861204362,1,19,858.4,0,0,0,0,0,0,1,0
77286,7,2,7,0,0,0.8438083926836649,0.2221349626779556,1,12,781.8333333333334,0,0,0,0,0,0,1,0
77286,7,2,7,1,0,0.8438083926836649,0.21360994378725684,1,15,925.5,0,0,0,0,0,0,1,0
77286,9,3,7,0,0,0.6491075875582518,-0.031106186685738724,1,48,1031,1,1,0,0,0,0,1,0
77286,9,3,7,1,0,0.7155704647302628,0.04723158478736877,1,52,1356.5,1,1,0,0,0,0,1,0
77286,11,4,23,0,0,0.8384889025342142,0.18508306364313457,1.631578947368421,36,793.5263157894736,0,0,0,0,0,0,0,1
77286,11,4,23,1,0,0.8438083926836649,0.18930951754252112,1,32,652,0,0,0,0,0,0,0,1
77286,14,5,35,0,0,0.820812304137262,0.1905790893897408,1.7741935483870968,61,2525.5806451612902,0,1,0,0,0,0,1,0
77286,14,5,35,1,0,0.7949730688525785,0.1480397039844144,1,87,2809.6,0,1,0,0,0,0,1,1
77363,8,1,8,0,0,0.702153581002402,-0.012130302569222807,1,62,660.5714285714286,1,0,0,0,0,0,1,0
77363,8,1,8,1,0,0.7130678925249312,-0.001200002100732565,1,44,625.5,0,0,0,0,0,0,1,0
77363,13,2,17,0,0,0.6552098005936104,0.01679414762160914,1,56,3091.846153846154,0,0,0,0,0,1,1,0
77363,13,2,17,1,0,0.6091163873672485,-0.029867976903915447,1,59,3019.8,0,0,0,0,0,1,1,0
77363,14,3,11,0,0,0.579508799314499,-0.07720696032047272,1,87,2532.3,0,0,0,0,0,1,1,1
77363,14,3,11,1,0,0.5287186695683387,-0.1599572555672738,1,60,1709,0,0,0,0,0,0,1,1
77377,17,1,77,0,0,0.7957191399067732,0.11837983102436045,1,141,2793.72602739726,1,0,0,1,0,0,1,1
77377,17,1,77,1,0,0.80677080346692,0.10677081538784894,1,57,2348.2,1,0,0,1,0,0,1,0
77395,13,1,17,0,0,0.5527618083381846,-0.08062408375958202,1,52,2947.153846153846,0,1,0,0,0,0,1,0
77395,13,1,17,1,0,0.5527618083381846,-0.08990521698949794,1,59,3213.8,0,1,0,0,0,0,1,0
77395,14,2,7,0,0,0.5527618083381846,-0.12815401424723924,1,37,1198.8333333333333,0,1,0,0,0,0,1,1
77395,14,2,7,1,0,0.5527618083381846,-0.10579325228689174,1,41,1183,0,1,0,0,0,0,1,1
77395,16,3,16,0,0,0.5343364048148355,-0.1184827493483662,1,87,3611.9166666666665,1,0,0,0,0,0,1,1
77395,16,3,16,1,0,0.5343364048148355,-0.11635127781379613,1,72,3257.8,1,0,0,0,0,0,1,1
77397,7,1,11,0,0,0.9406316459178925,0.3036005616188049,1,17,878.9,1,1,1,0,0,0,1,0
77397,7,1,11,1,0,0.9664023949040308,0.28226665986908805,1,17,957,1,1,1,0,0,0,1,0
77397,8,2,12,0,0,0.9664023949040308,0.24997499792112243,1,85,667.25,1,1,1,0,0,0,1,0
77397,8,2,12,1,0,0.9664023949040308,0.24752608670128715,1,79,697.8,1,1,1,0,0,0,1,0
77397,15,3,74,0,0,0.9384754234195305,0.2899035264407435,1,87,2056.442857142857,1,0,1,1,1,0,1,1
77397,15,3,74,1,0,0.9651299003631838,0.3411298994095095,1,91,856.8,1,1,1,1,1,1,1,0
77397,17,4,65,0,0,0.9493080879064668,0.2677695026383836,1,140,3072.8032786885246,1,1,1,1,1,1,1,0
77397,17,4,65,1,0,0.9651299003631838,0.26512991228411276,1,50,2348.6,0,0,0,0,0,0,1,0
77418,6,1,18,0,0,0.8556144734223683,0.19345590756053013,1,16,779,0,0,1,0,0,0,1,0
77418,6,1,18,1,0,0.8520799590481652,0.23204882873429195,1,18,871.2,0,0,1,0,0,0,1,0
77476,16,1,14,0,0,0.8020048301066122,0.14864490137946224,1,87,3606.9,1,1,0,1,0,0,1,1
77476,16,1,14,1,0,0.8174555324739026,0.16716798774657707,1,85,3495.2,1,1,0,1,0,0,1,1
77495,14,1,37,0,0,0.8472883897941695,0.20657614304382926,2.9696969696969697,87,2901.4848484848485,0,1,0,0,0,0,1,1
77495,14,1,37,1,0,0.8120898196774144,0.13693824506575064,1,80,1873.6,0,1,0,0,0,0,1,1
77544,11,1,17,0,0,0.7292888131406573,0.07421376511581947,1,36,845.3846153846154,0,0,0,0,0,0,1,1
77544,11,1,17,1,0,0.727297885550393,0.06869235171212089,1,32,831,0,0,0,0,0,0,1,1
77574,11,1,17,0,0,0.8211736661246699,0.167464531894423,1,36,828.1538461538462,1,0,1,0,0,0,0,0
77574,11,1,17,1,0,0.806338671180937,0.14852154586050248,1,33,854.2,1,0,1,0,0,0,0,0
77612,14,1,147,0,0,0.834547631681548,0.2061159647004578,1.1258741258741258,87,1191.2307692307693,1,0,0,1,0,1,1,0
77612,14,1,147,1,0,0.8399196267127991,0.16358014345169067,1,31,1233.8,1,0,0,1,0,0,1,0
77634,10,1,17,0,0,0.386101940439807,-0.2850531431981641,1,61,1331.6153846153845,1,1,0,0,0,0,1,0
77634,10,1,17,1,0,0.40408844790524906,-0.255491264247232,1,61,1073.8,1,1,0,0,0,0,1,0
77634,13,2,23,0,0,0.41857917517018844,-0.21622604143083196,1,59,2931.315789473684,0,1,0,1,0,0,1,0
77634,13,2,23,1,0,0.41332817966899565,-0.22559927408733674,1,56,2773,0,1,0,1,0,0,1,0
77634,17,3,73,0,0,0.4120888211679492,-0.27002411881176985,1,132,2878.4927536231885,1,0,0,1,0,0,1,1
77634,17,3,73,1,0,0.39785625980265676,-0.3324955280029005,1,45,2123,0,0,0,0,0,0,1,0
77692,14,1,32,0,0,0.8275396012902809,0.1894444757342888,1,81,2925.75,0,1,0,0,0,0,1,0
77692,14,1,32,1,0,0.7773172393921883,0.12194911395349814,1,87,2765.6,0,1,0,0,0,0,1,1
77696,12,1,17,0,0,0.8777082927272377,0.2884898000359042,1,11,335.53846153846155,0,0,0,0,0,0,1,0
77696,12,1,17,1,0,0.9278450339071213,0.36659660627765045,1,10,341.8,0,0,0,0,0,0,1,0
77696,14,3,31,0,0,0.8342051329436125,0.16400870349672106,1,80,1401.3703703703704,1,0,1,1,0,0,1,0
77696,14,3,31,1,0,0.8907312227833656,0.2739929093468574,1,41,1062.8,1,0,1,1,0,0,1,0
77696,15,4,8,0,0,0.8969168509206464,0.2688147697580575,1,109,839.8571428571429,1,1,1,1,1,1,1,0
77696,15,4,8,1,0,0.8969168509206464,0.2582011814078977,1,120,905.5,1,1,1,1,1,1,1,0
77696,16,6,16,0,0,0.8092870696257519,0.15306329566945312,1,87,3553.3333333333335,1,1,1,1,1,1,1,1
77696,16,6,16,1,0,0.8041323788704411,0.15384483414311564,1,85,3495.2,1,0,1,1,0,1,1,1
77720,14,1,32,0,0,0.8742672215958345,0.23617209603984238,1,81,2925.75,0,1,0,0,0,0,1,0
77720,14,1,32,1,0,0.8399822635035361,0.18461413806484592,1,87,2765.6,0,1,0,0,0,0,1,1
77746,11,1,10,0,0,0.8687258031633165,0.20910516712400645,1,9,246.11111111111111,0,0,0,0,0,0,1,0
77746,11,1,10,1,0,0.8687258031633165,0.22825935151841903,1,8,287,0,0,0,0,0,0,0,0
77746,14,2,18,0,0,0.8535548573540103,0.20604850537216604,1,87,2750.5714285714284,0,1,0,0,0,0,1,1
77746,14,2,18,1,0,0.8505599310321192,0.1754083564204554,1,80,1873.6,0,1,0,0,0,0,1,1
77749,6,1,8,0,0,0.6184529752012283,-0.04855666368726701,1,14,760.1428571428571,0,0,0,0,0,0,1,0
77749,6,1,8,1,0,0.5902867548995547,-0.06762247449821901,1,14,769.5,0,0,0,0,0,0,1,0
77749,14,2,56,0,0,0.6111858190954766,-0.041102448150182776,1,87,2387.346153846154,0,1,0,1,0,0,1,1
77749,14,2,56,1,0,0.5792079940918953,-0.09151658858022382,1,41,1184.6,0,1,0,1,0,0,1,1
77749,17,3,25,0,0,0.6166722389959519,-0.08715134872818876,1,65,2209.4761904761904,0,0,0,1,0,0,1,0
77749,17,3,25,1,0,0.6176672458648682,-0.11268454194068908,1,45,2123,0,0,0,0,0,0,1,0
77749,19,4,12,0,0,0.6008147289676051,-0.060117584683241354,1,171,3277.375,1,1,1,1,1,1,1,1
77749,19,4,12,1,0,0.6095912175793802,-0.05422547286556609,1,172,3311.2,1,1,1,1,1,1,1,1
77785,9,1,23,0,1,0.7012802629094375,0.024226841173673942,1.8421052631578947,61,1140.7894736842106,1,1,1,0,0,0,1,0
77785,9,1,23,1,1,0.7742859189558511,0.11424300718789152,1.6,61,1173.6,1,1,0,0,0,0,1,0
77785,11,2,38,0,1,0.7929828505447346,0.13921750697683027,1.588235294117647,36,672.9705882352941,0,0,0,0,0,0,1,1
77785,11,2,38,1,1,0.7389926652113596,0.08969379464785258,1,9,632,0,0,0,0,0,0,1,0
77785,13,3,28,0,1,0.7609970111019257,0.18289008496869047,2.375,12,326.1666666666667,0,1,0,1,0,0,1,0
77785,13,3,28,1,1,0.7963009802319445,0.2064830986477769,1.2,14,323.6,0,1,0,1,0,0,1,0
77785,14,4,16,0,1,0.7743696914885634,0.11859816032391725,1,43,1162.4166666666667,0,1,0,1,0,0,1,1
77785,14,4,16,1,1,0.7944202153913437,0.18508301069659575,1,48,974.4,0,1,0,1,0,0,1,1
77785,16,5,9,0,1,0.7425013662213995,0.059271103971691386,1.5,86,3202.75,1,1,0,1,0,0,1,1
77785,16,5,9,1,1,0.7689077325311362,0.11035729126602994,1.5,85,3546.5,1,1,0,1,0,0,1,1
77848,13,1,17,0,0,0.8838248749820529,0.25043898288428634,1,52,2947.153846153846,0,1,0,1,0,0,1,0
77848,13,1,17,1,0,0.8699790662334811,0.2273120409057986,1,59,3213.8,0,1,0,1,0,0,1,0
77850,6,1,13,0,0,0.7890646623240577,0.1240773366557227,1,14,762.2222222222222,0,0,1,0,0,0,1,0
77850,6,1,13,1,0,0.7457293298509386,0.11928773787286549,1,18,834,0,0,1,0,0,0,1,0
77850,6,2,37,0,0,0.8209857819302571,0.1625052000181296,1.7878787878787878,32,1050.3030303030303,0,0,1,0,0,0,1,0
77850,6,2,37,1,0,0.8440687126583524,0.16609780258602572,1,17,510.8,0,0,0,0,0,0,1,0
77882,16,1,45,0,0,0.838055104603456,0.1465779679624421,1,141,3235.0243902439024,1,1,1,1,1,1,1,1
77882,16,1,45,1,0,0.7788724956973907,0.13298228959883418,1,73,2989,1,1,1,1,0,1,1,1
77907,7,1,23,0,0,0.8073266740256583,0.15478040783377417,1.631578947368421,20,830.7894736842105,0,1,1,0,0,0,1,0
77907,7,1,23,1,0,0.880033509598838,0.17585825191603768,1,39,638.8,0,1,1,0,0,0,1,0
77907,14,2,31,0,0,0.7647502697330697,0.09706821807443929,1.6296296296296295,87,1813.5925925925926,1,0,1,1,0,0,1,1
77907,14,2,31,1,0,0.8177667683170687,0.15260461626514307,1,43,1177.8,1,0,1,1,0,0,1,1
77907,15,3,23,0,0,0.8469727039337158,0.2085376805380771,1,136,1033.578947368421,1,1,1,1,1,1,1,1
77907,15,3,23,1,0,0.8469727039337158,0.17240933179855347,1,140,1658.6,1,1,1,1,1,1,1,0
78003,6,1,9,0,0,0.8935275607638888,0.24195551582508612,1,32,1205,0,0,1,0,0,0,1,0
78003,6,1,9,1,0,0.8935275607638888,0.2450736843877368,1,24,1255.5,0,0,1,0,0,0,1,0
78047,6,1,20,0,0,0.9309817453225454,0.22454033729930722,1,19,499.625,0,0,0,0,0,0,1,0
78047,6,1,20,1,0,0.9309817453225454,0.2165935059388479,1,19,677,0,0,0,0,0,0,1,0
78047,6,2,7,0,0,0.8999489910072751,0.22389135923650533,1,20,942.6666666666666,0,0,0,0,0,0,1,0
78047,6,2,7,1,0,0.8999489910072751,0.22340584463543367,1,17,783.5,0,0,0,0,0,0,1,0
78062,6,1,13,0,0,0.9494920843913233,0.2518831664397393,1,19,461.22222222222223,0,0,0,0,0,0,1,0
78062,6,1,13,1,0,0.8908361891905466,0.22288694183031715,1,18,764.4,0,0,0,0,0,0,1,0
78062,6,2,14,0,0,0.8142973045508067,0.18962123493353528,1,19,864.8,0,0,0,0,0,0,1,0
78062,6,2,14,1,0,0.8634380744563208,0.21996286975012885,1,23,1062.8,0,0,0,0,0,0,1,0
78062,17,4,44,0,0,0.8437170453129276,0.1835125475881561,1,87,3117.375,1,1,1,1,0,1,1,1
78062,17,4,44,1,0,0.9228155228399462,0.22281553476087512,1,54,2344.4,0,1,1,1,0,1,1,1
78065,14,1,32,0,0,0.8717288516607938,0.2336337261048018,2,81,2925.75,1,0,1,1,1,0,1,0
78065,14,1,32,1,0,0.809525093611549,0.1541569681728588,2,87,2765.6,1,0,1,1,1,0,1,1
78077,13,1,17,0,0,0.8068710354066664,0.1734851433088998,1,52,2947.153846153846,1,1,1,1,1,0,1,0
78077,13,1,17,1,0,0.8068710354066664,0.1642040100789839,1,59,3213.8,1,1,1,1,1,0,1,0
78101,15,1,36,0,0,0.8776796838689235,0.23336675636951,1,109,1062.40625,1,1,1,1,1,1,1,0
78101,15,1,36,1,0,0.8944506510611503,0.25389524544439,1,129,1083.4,1,1,1,1,1,1,1,0
78101,17,2,61,0,0,0.8630664165436918,0.18182705890073161,1,141,3122.9298245614036,1,1,1,1,1,1,1,0
78101,17,2,61,1,0,0.8944506510611503,0.2054761394377677,1,67,2368.6,0,0,1,1,0,1,1,1
78122,16,1,13,0,0,0.8321283730982025,0.18510715230818717,1,73,2948.222222222222,1,1,1,1,1,1,1,0
78122,16,1,13,1,0,0.9068395072414028,0.25069233717456946,1,72,2843,1,0,1,1,0,1,1,0
78128,16,1,40,0,0,0.7900665906595072,0.09286867736381442,1,141,3198.8888888888887,1,1,1,1,1,1,1,1
78128,16,1,40,1,0,0.7237361373439912,0.07344859261666578,1,85,3495.2,1,1,1,1,0,1,1,1
78167,9,1,12,0,0,0.2425534830868451,-0.42811221317646814,1,59,1387.875,0,0,0,0,0,0,1,0
78167,9,1,12,1,0,0.21081192252070954,-0.45324599388210723,1,61,1300,0,0,0,0,0,0,1,0
78167,12,2,17,0,0,0.2073699702445324,-0.38184852244680106,1,11,335.53846153846155,0,0,0,0,0,0,0,0
78167,12,2,17,1,0,0.20934385806171885,-0.351904569567752,1,10,341.8,0,0,0,0,0,0,0,0
78167,14,3,23,0,0,0.20344832854433195,-0.44887463355153095,1,87,2583.1052631578946,0,0,0,0,0,0,1,1
78167,14,3,23,1,0,0.18633975235129438,-0.47846399101113235,1,58,1550,0,0,0,0,0,0,0,1
78175,6,1,8,0,0,0.9367096457216476,0.22566133642953543,1,19,741.5714285714286,0,0,0,0,0,0,1,0
78175,6,1,8,1,0,0.9367096457216476,0.22336143586370685,1,15,606,0,0,0,0,0,0,1,0
78175,6,2,27,0,0,0.9072610619275466,0.215029072502385,1,19,460.95652173913044,0,0,1,0,0,0,1,0
78175,6,2,27,1,0,0.8539112442069583,0.18648281031184719,1,14,767.6,0,0,1,0,0,0,1,0
78175,6,3,14,0,0,0.8033090982172224,0.1784128102991316,1,19,855.9,0,0,1,0,0,0,1,0
78175,6,3,14,1,0,0.8412607212861379,0.20237811406453451,1,22,1011.6,0,0,1,0,0,0,1,0
78175,6,4,10,0,0,0.8995937436451147,0.24206362793475023,1,24,1080.5555555555557,0,0,1,0,0,0,1,0
78175,6,4,10,1,0,0.9171639217270744,0.24280093444718256,1,18,930.5,0,0,0,0,0,0,1,0
78175,7,5,26,0,0,0.8062958735408204,0.17809920464501233,1,7,208.45454545454547,0,1,1,0,0,0,1,0
78175,7,5,26,1,0,0.7735332601600223,0.15610274606280855,1,7,426,0,1,1,0,0,0,1,0
78175,8,6,22,0,0,0.948790282011032,0.22998828854825762,1,85,660.7777777777778,1,1,1,0,0,0,1,0
78175,8,6,22,1,0,0.9171639217270744,0.21145677102936636,1,48,629,1,1,1,0,0,0,1,0
78175,10,7,18,0,0,0.8350886260233228,0.16500215279677555,1,61,1327.2142857142858,1,1,1,0,0,0,1,0
78175,10,7,18,1,0,0.8106127129660712,0.15194260941611393,1,61,965.2,1,0,0,0,0,0,1,0
78175,17,8,47,0,0,0.8070664238024409,0.1355601159565489,1.6046511627906976,128,3221.906976744186,1,1,1,1,1,0,1,0
78175,17,8,47,1,0,0.8977830283103452,0.22868469280581324,1,71,2629.8,0,0,1,1,0,1,1,1
78176,14,1,16,0,0,0.832956858540094,0.1620214487756452,1,77,1582.0833333333333,0,1,0,1,0,0,1,1
78176,14,1,16,1,0,0.8378304550724645,0.16149097181135605,1,31,1233.8,0,1,0,1,0,0,1,1
