dummyCell,vep,log10_boutLength,center,Δ_std_nHouse,Δ_std_fieldContention,Δ_std_regionalPop,Δ_std_localCatchmentQuality,Δ_std_catchmentRelToRegion,Δ_greatkiva,Δ_plaza,Δ_oversizepit,Δ_greathouse,Δ_multiwalls,Δ_encwall,Δ_towers,Δ_reservoir
37416,11,1.2304489213782739,0,0.20755838690734196,0.33433787835691703,0.22178026219408195,0.2858834668907585,0.19416151479294855,0,0,0,0,0,0,0,0
37474,6,0.8450980400142568,0,0.20755838690734196,0.3732967813755187,0.033598373829100435,0.12882958902011407,0.23020301752268613,0,0,0,0,0,0,0,0
37474,6,1.7160033436347992,0,-0.12297442251533176,-0.09421005484770129,0.15813875995351154,0.28210798979317414,-0.21605173177190978,0,0,0,0,0,0,0,0
37487,6,1.7075701760979363,1,-0.8301427263628961,0.8018447145801371,1.3520479239642829,-0.5076135928332299,-0.1502078920195744,0,0,0,0,0,0,0,0
37487,8,1.4471580313422192,1,-0.45350723193800546,-0.44484018201511627,0.3099342442867117,-0.12565829862299888,-0.32453097564128447,0,0,0,0,0,0,0,0
37487,11,1.2041199826559248,1,0.20755838690734196,0.684968005524332,0.9831371210171783,0.7293104492887869,0.4528266169430577,1,0,1,0,0,0,0,0
37487,13,1.2041199826559248,1,0.20755838690734196,1.619981677970772,4.6498355229900925,0.12882958902011407,-0.6566827795250758,0,0,0,0,0,0,0,0
37487,18,2.315970345456918,1,-2.5307802028143818,-0.05525115182909963,1.575557013416006,0.3577477620875986,1.1157655940499216,0,0,0,0,0,0,0,0
37498,14,1.505149978319906,0,0.20755838690734196,0.684968005524332,-0.21413622678306776,-1.4011815544696549,-1.7751731145543306,1,0,0,1,0,0,0,0
37498,16,1.6020599913279623,0,0.20755838690734196,-1.7304839816289712,0.8545159488927635,-1.580536517252023,-0.3022892158881178,0,0,0,0,0,0,0,0
37520,6,1.3010299956639813,0,0.20755838690734196,0.451214587412722,0.5760665239331585,0.12882958902011407,-0.05620183800227552,0,0,0,0,0,0,0,0
37520,6,0.8450980400142568,0,0.20755838690734196,0.33433787835691703,-0.2118340781870495,0.12882958902011407,0.13518599022242356,0,0,0,0,0,0,0,0
37520,13,1.2304489213782739,0,0.20755838690734196,0.7239269085429337,0.7850652983316246,0.12882958902011407,-0.09042758464011336,0,0,0,0,0,0,0,0
37541,16,1.724275869600789,1,-0.5839215376966115,-2.197990817852191,-0.06748593705935281,-1.7273153981721263,-0.5089761274626304,0,0,-1,0,-1,0,0,0
37627,8,1.2787536009528289,0,0.20755838690734196,-0.5617168910709213,0.21386831473762383,-0.5618260460142769,0.12513886958101555,-1,0,0,0,0,0,0,0
37627,9,1.1760912590556813,0,0.20755838690734196,0.4901734904313237,-0.015722233380504522,-0.2429674149346028,0.002425796822967099,0,-1,-1,0,0,0,0,0
37644,11,0.9542425094393249,0,0.20755838690734196,0.451214587412722,0.3331703373194011,0.9771929307562178,1.4439594408831053,0,0,0,0,0,0,0,0
37644,14,2.164352855784437,0,-0.04072916946649752,-1.7304839816289712,0.3253233025310887,-0.0790467732010328,-1.2026915553800626,-1,0,0,0,0,0,0,0
37644,17,1.3424226808222062,0,-0.7065076539652371,0.1395433632639087,-1.2194467998452978,0.20845549432839688,-0.8255898953112334,-1,-1,0,0,0,0,0,-1
37746,11,1.4313637641589874,1,0.20755838690734196,0.2564200723197137,-0.6140433585416004,0.19272552688757463,0.23032552927422706,0,0,0,0,0,0,0,0
37805,7,1.146128035678238,0,0.20755838690734196,0.451214587412722,0.832482956115055,0.12882958902011407,0.07256094136579638,0,0,0,0,0,0,0,0
37808,14,1.505149978319906,0,0.20755838690734196,0.684968005524332,-0.21413622678306776,-0.1572635626852946,-0.5721190807002455,0,0,0,0,0,0,0,1
37815,13,1.3617278360175928,0,-0.6831405521684947,0.5680912964685271,0.9415444220741357,-1.3759794077495697,-1.5315759501277948,0,0,0,0,0,0,0,0
37842,7,1.146128035678238,0,0.20755838690734196,0.5680912964685271,0.05825867743390285,1.7325228246662725,0.2522897291370275,0,0,0,0,0,0,0,0
37842,10,0.9030899869919435,0,0.20755838690734196,0.21746116930111203,-0.9798486872895967,-0.21481869423970595,0.04255093375065197,0,0,0,0,0,0,-1,0
37842,16,1.505149978319906,0,0.20755838690734196,-0.17212786088490462,-1.2525445988290493,1.9719824762279086,1.6231721222535698,0,-1,0,0,-1,0,0,0
37976,14,1.1139433523068367,0,0.20755838690734196,-1.1461004363499463,-0.5191253930430941,1.107278633397692,1.0591985629490184,0,0,0,0,0,0,0,0
37976,18,1.7781512503836436,0,0.18657217678526739,-0.36692237597791294,0.7213443636031771,0.12049460613106469,-0.018469474437781647,0,0,0,0,0,0,0,0
38005,16,1.6020599913279623,0,0.20755838690734196,-1.7304839816289712,0.8545159488927635,-2.503667083884393,-1.1950940143523578,0,0,0,0,0,0,0,0
38029,6,1.255272505103306,0,0.20755838690734196,0.4901734904313237,0.295753454872015,-0.37686694431984624,0.6679049047678611,0,0,0,0,0,0,0,0
38029,6,1.1760912590556813,0,0.20755838690734196,0.41225568439412036,0.42326806191810357,0.12882958902011407,0.10353465934682472,0,0,0,0,0,0,0,0
38048,16,1.1139433523068367,0,0.20755838690734196,0.41225568439412036,-0.0855410676371387,3.0641543831352323,2.752449409326495,0,0,0,0,0,0,0,-1
38091,10,1.3222192947339193,0,-0.33166376493513755,0.41225568439412036,-0.8703312061092543,1.048709749556923,1.4600670694620772,0,0,0,0,0,0,0,0
38091,14,1.568201724066995,0,-0.25541012730084744,0.3732967813755187,-1.120625859392912,-1.1605430876526648,-1.814056341014381,0,0,0,0,0,0,0,0
38094,17,1.591064607026499,0,-0.26253271982712734,-0.7954703091825313,-1.1746004249352975,0.7026338684294744,-0.5174753857206017,-1,0,0,0,0,0,0,0
38191,14,1.7558748556724915,0,0.20755838690734196,-1.3408949514429547,-2.607571971877838,0.02990993218633378,-0.4394902820673985,0,0,0,0,0,-1,0,0
38193,8,1.505149978319906,0,-0.233152025656223,-1.652566175591768,-0.0023274075300658194,-0.015680702073274568,0.8668098043379179,0,0,0,0,0,0,0,0
38193,10,1.2787536009528289,0,-0.10583568424897095,0.451214587412722,-0.6325419792423957,-0.58372843625617,-0.2271314233140364,0,0,0,0,0,0,0,0
38199,6,1.1139433523068367,0,0.20755838690734196,0.29537897533831536,-0.3229355093010904,0.12882958902011407,0.04721230566530747,0,0,0,0,0,0,0,0
38199,6,1.0791812460476249,0,0.20755838690734196,0.33433787835691703,-0.721116170987493,0.12882958902011407,0.09178033573329807,0,0,0,0,0,0,0,0
38199,10,1.2304489213782739,0,-0.01844695286884518,0.451214587412722,-0.7283737919851089,-0.22190310314406295,0.07646962663272469,0,0,0,0,0,0,0,0
38199,17,1.6232492903979006,0,-0.22542026403230084,-0.3279634729593113,-1.8188529102669562,-1.2742942271148476,-1.963873724681235,0,0,0,0,0,0,0,-1
38224,7,1.255272505103306,0,-0.12822097504585037,0.5680912964685271,0.2618734084637898,0.4334795589424784,-1.1958574234820827,0,0,0,0,0,0,0,0
38224,14,1.5563025007672873,0,-0.08624855480170135,0.684968005524332,0.3610595018787877,-0.4151869369490263,-0.9311363712608015,0,0,0,0,0,0,0,1
38259,18,1.591064607026499,0,0.20755838690734196,0.9966392296731453,0.8793397626480495,-2.157141059244041,-1.329657473526751,0,0,0,0,0,0,0,0
38259,19,1.505149978319906,0,0.20755838690734196,0.4901734904313237,0.5842689734707864,-1.160848932429576,-1.321803959796215,-1,0,0,0,0,0,0,0
38347,16,1.6020599913279623,0,0.20755838690734196,-1.7304839816289712,0.8545159488927635,-0.21594621554597138,1.0174729210600708,0,0,0,0,0,0,0,0
38401,18,1.591064607026499,0,0.20755838690734196,0.4901734904313237,1.0403452349177404,-0.9575626223214523,-0.48682873052195025,0,1,1,0,1,1,0,1
38486,16,1.1139433523068367,0,0.20755838690734196,0.41225568439412036,-0.0855410676371387,1.7991117776215324,1.5289647265642485,0,0,0,0,0,0,0,0
38550,13,1.2304489213782739,0,0.20755838690734196,0.7239269085429337,0.7850652983316246,-0.12013500054962535,-0.33121343688030164,0,0,0,0,0,0,0,0
38552,13,1.3617278360175928,0,-0.42335336160470904,0.5680912964685271,0.9415444220741357,-0.03729099538193807,-0.23686479938515845,0,0,0,0,0,0,0,0
38560,13,1.2304489213782739,0,0.20755838690734196,0.7239269085429337,0.7850652983316246,-0.18566899819421834,-0.3945945767477429,0,0,0,0,0,0,0,0
38608,14,1.3979400086720377,0,-0.18418420203804917,-0.8733881152197346,-0.41987473169935324,1.1201163039623376,1.549261327728777,0,0,0,0,0,0,0,0
38608,16,1.1760912590556813,0,0.20755838690734196,-0.17212786088490462,-0.3977157279998879,0.12882958902011407,0.21861349363955188,0,0,0,0,0,0,0,0
38621,19,2.1398790864012365,1,-0.634395834109618,1.2303926477847553,1.1887598154876673,-1.7140239531559396,-0.9663087036485137,-1,0,0,0,-1,-1,0,-1
38635,6,1.255272505103306,0,0.20755838690734196,0.4901734904313237,0.295753454872015,0.12882958902011407,1.1569887980460356,0,0,0,0,0,0,0,0
38635,6,1.1760912590556813,0,0.20755838690734196,0.41225568439412036,0.42326806191810357,0.12882958902011407,0.10353465934682472,0,0,0,0,0,0,0,0
38647,16,1.6020599913279623,0,0.20755838690734196,-1.7304839816289712,0.8545159488927635,-1.6852472457204137,-0.40356009154367145,0,0,0,0,-1,0,0,0
38708,14,1.2041199826559248,0,0.20755838690734196,-0.6785936001267263,-2.02975107968664,-0.5723944136516359,-0.6753418558554113,0,0,0,0,0,-1,0,0
38708,16,1.5797835966168101,0,0.20755838690734196,-1.6915250786103697,0.7776858518465283,-1.0652681546473854,0.18930745590841103,0,0,0,0,0,0,0,0
38770,16,1.6020599913279623,0,0.20755838690734196,-1.7304839816289712,0.8545159488927635,-2.3645088729190804,-1.0605072906684394,0,-1,0,0,0,0,0,0
38908,11,1.146128035678238,0,0.20755838690734196,1.152474841747552,1.2028557437998397,0.43968859839803104,0.38377154479620335,0,0,0,0,0,0,0,0
38908,14,1,0,0.20755838690734196,0.6070501994871287,0.051027069414772884,0.12882958902011407,0.6610497016029477,0,0,0,0,0,0,0,0
38908,15,1,0,0.20755838690734196,0.5291323934499254,1.3901752018780906,0.12882958902011407,-0.7900537076621538,0,0,0,0,0,1,0,0
38925,13,1.2304489213782739,0,0.20755838690734196,0.7239269085429337,0.7850652983316246,-0.21541227448590763,-0.4233607564791129,0,0,0,0,0,0,0,0
38934,9,1.8388490907372552,0,-0.3167740013734122,0.21746116930111203,1.8886919235819875,0.7517472745699597,0.9400677305459335,0,0,0,0,0,0,0,0
38945,16,1.2787536009528289,0,0.20755838690734196,-1.6136072725731663,0.47779599445737586,-2.2486853302599736,-1.0149064875449263,0,-1,0,0,0,0,0,0
38945,18,1.9395192526186185,0,-0.1889039922663068,0.8408036175987387,1.3458221333311882,0.6066803039218681,1.3419133029429167,0,0,0,0,0,0,0,0
38963,15,1.0791812460476249,0,0.20755838690734196,0.2564200723197137,0.7868301788719876,0.11094802767429687,-0.5417545754489416,0,0,0,0,0,0,0,0
38967,13,0.9030899869919435,0,0.20755838690734196,0.451214587412722,0.48655865206740084,-0.25583284308185333,-0.198888003188533,0,0,0,0,0,0,0,0
38977,6,1.4313637641589874,0,-0.17566805880010583,-0.01629224881049796,-0.4591801806205232,0.526992664588419,-0.029394393962370355,0,0,0,0,0,0,0,0
38977,7,1.1139433523068367,0,0.20755838690734196,0.5291323934499254,0.5556788520446944,0.541394332548935,-0.7589779216434198,0,0,0,0,0,0,0,0
38977,12,1.4313637641589874,0,0.20755838690734196,0.3732967813755187,-0.20853269191744675,-0.21441142587399842,0.3678667627022931,0,0,0,0,0,0,0,0
38977,13,1.3222192947339193,0,-0.4284472280863517,0.5680912964685271,0.45807509641451816,0.9311129679395704,0.7884030904847775,0,0,0,0,0,0,0,0
38977,14,0.8450980400142568,0,0.20755838690734196,0.17850226628251037,-1.6457995172321225,0.12882958902011407,0.023336034165689783,0,0,0,0,0,0,0,0
38993,6,1.255272505103306,0,0.20755838690734196,0.4901734904313237,0.295753454872015,-1.115963239706436,-0.04691133347623493,0,0,0,0,0,0,0,0
38993,6,1.1760912590556813,0,0.20755838690734196,0.41225568439412036,0.42326806191810357,0.49898907997650854,0.46153403849051466,0,0,0,0,0,0,0,0
38993,13,1.255272505103306,0,0.20755838690734196,0.5680912964685271,0.05447936327385419,-1.3839203147988421,-1.3574235639207586,0,0,0,0,0,0,0,0
38993,14,1,0,0.20755838690734196,-1.3408949514429547,-0.45115348025897123,0.5813619013709422,0.33529825308766775,0,0,0,0,0,0,0,0
38993,16,1.6020599913279623,0,0.20755838690734196,-1.7304839816289712,0.8545159488927635,-1.5591147371096727,-0.2815711627826864,0,0,0,0,0,0,0,0
39032,13,1.2304489213782739,0,0.20755838690734196,0.7239269085429337,0.7850652983316246,0.12882958902011407,-0.09042758464011336,0,0,0,0,0,0,0,0
39050,18,1.591064607026499,0,0.20755838690734196,0.4901734904313237,1.0403452349177404,-0.8392702128488028,-0.37242234575196403,1,0,0,0,0,0,0,0
39053,8,1.4313637641589874,1,-0.20121648851393567,-2.0811141087963865,0.06978129590417086,0.18523769137076387,1.2605342314222825,0,0,0,0,0,0,0,0
39053,10,1.4913616938342726,1,-0.4671094051652761,0.3732967813755187,-0.6733650134798819,0.3390552601892663,1.0224491640683928,0,0,0,0,0,0,0,0
39053,10,1.380211241711606,1,-0.05686786063079699,-0.6785936001267263,-0.10761307988257635,0.07315095806920674,-0.158812705204463,0,0,0,0,0,0,0,0
39053,11,1.3979400086720377,1,-0.12822097504585037,0.29537897533831536,-0.6796551994204677,0.23626894806755958,0.11209106072001088,0,0,0,0,0,0,0,0
39123,16,1.5185139398778875,0,-1.2594500668674673,-1.6915250786103697,1.6337356164425016,-1.4972869430885831,-0.2627446839284625,0,0,0,0,0,0,0,0
39207,14,1.505149978319906,0,-0.17019339528999938,0.684968005524332,-0.21413622678306776,-0.8188240417611714,-1.2119466322327976,0,0,0,0,0,0,0,1
39221,11,1.2304489213782739,0,0.20755838690734196,0.29537897533831536,0.12712503647827783,0.2507292420038954,0.17497554305072952,0,0,0,0,0,0,0,0
39221,14,1.6532125137753437,0,0.20755838690734196,-1.5746483695545646,-2.7686846290426437,-0.3197359889137303,-0.8835197208976453,0,0,0,0,0,0,0,0
39306,16,1.591064607026499,0,0.20755838690734196,-1.652566175591768,1.3531252882343474,-2.3397960609632436,-0.9613266500718569,0,-1,0,0,0,0,0,0
39306,18,1.6020599913279623,0,0.20755838690734196,0.7628858115615353,0.8612142908529281,1.177280773048577,1.8762449400264203,0,0,0,0,0,0,0,0
39324,13,1.1760912590556813,0,0.20755838690734196,0.29537897533831536,1.1324291517731213,-0.6957688414520153,-1.0666633044877112,0,0,0,0,0,0,0,0
39324,17,2.1271047983648077,0,-0.2218517586674137,-3.3667579084102415,0.3068547078336296,1.8904972463603,1.0137584279101919,0,0,0,0,0,0,0,0
39409,16,1.1139433523068367,0,0.20755838690734196,0.41225568439412036,-0.0855410676371387,0.3598269979573636,0.13696190043265635,0,0,0,0,0,0,0,-1
39414,14,1.505149978319906,0,0.20755838690734196,0.684968005524332,-0.21413622678306776,-0.6354483903449415,-1.0345950555179555,0,0,0,0,0,0,0,1
39452,13,1.2304489213782739,0,0.20755838690734196,0.7239269085429337,0.7850652983316246,-0.018707271753146015,-0.23311771105337523,0,0,0,0,0,0,0,0
39564,6,1.3010299956639813,0,0.20755838690734196,0.451214587412722,0.5760665239331585,0.12882958902011407,-0.05620183800227588,0,0,0,0,0,0,0,0
39564,6,0.9542425094393249,0,0.20755838690734196,0.451214587412722,0.15729008653040333,0.12882958902011407,-0.03207348176427655,0,0,0,0,0,0,0,0
39564,6,0.8450980400142568,0,0.20755838690734196,0.33433787835691703,-0.2118340781870495,0.12882958902011407,0.13518599022242356,0,0,0,0,0,0,0,0
39564,12,1.2304489213782739,0,0.20755838690734196,0.451214587412722,0.11134916552564367,-0.08865338001804249,0.605319667408997,1,0,0,0,0,0,0,0
39564,17,1.3617278360175928,0,0.20755838690734196,-0.13316895786630295,0.004436455842075907,0.12882958902011407,-0.4818295470024696,-1,0,0,0,0,0,0,0
39598,14,1.505149978319906,0,0.20755838690734196,0.684968005524332,-0.21413622678306776,-1.5477301578041391,-1.916907448780278,0,0,0,0,0,0,0,1
39605,6,1.462397997898956,0,0.20755838690734196,-0.05525115182909963,-0.32794040636181204,0.39737180717525955,-0.018776661862363632,0,0,0,0,0,0,0,0
39605,9,1.414973347970818,1,0.20755838690734196,0.4901734904313237,0.7064216975552928,0.12882958902011407,0.4994464321443419,0,0,0,0,0,0,0,0
39605,11,1.6334684555795864,1,-0.18418420203804917,0.29537897533831536,1.1084346348904104,0.625817543771085,0.48955917588453535,0,0,0,0,0,0,-1,0
39605,14,1.4913616938342726,0,0.20755838690734196,0.684968005524332,-0.2630189488548233,-0.701777347443723,-1.0752207264509575,0,0,0,0,0,0,0,1
39683,14,1.3010299956639813,0,-0.12297442251533176,-1.535689466535963,-0.8412766218593111,0.06466269278809032,-0.26862311338014905,0,0,0,0,0,0,0,0
39683,18,1.591064607026499,0,0.20755838690734196,0.4901734904313237,1.0403452349177404,-1.165475418437336,-0.6879113820384639,1,1,0,0,1,0,0,0
39687,14,1.505149978319906,0,0.20755838690734196,0.684968005524332,-0.21413622678306776,-0.6951048631201164,-1.09229175312318,0,0,0,0,0,0,0,1
39693,6,1.5797835966168101,0,0.20755838690734196,0.4901734904313237,1.0402960507147205,1.1620329516751966,1.0907561913883848,0,0,0,0,0,0,0,0
39708,12,1.7481880270062005,0,0.20755838690734196,-0.6785936001267263,-0.29539276758019617,-2.0420432043410055,-1.027068992121672,-1,0,0,0,0,0,0,0
39708,16,2.164352855784437,0,0.14548649781388207,-2.197990817852191,1.541593085845767,0.47831946905903516,0.6653844180893689,0,0,0,0,0,0,0,0
39790,16,1.6020599913279623,0,0.20755838690734196,-1.7304839816289712,0.8545159488927635,-1.5332219971628243,-0.25652902540198497,0,0,0,0,0,0,0,0
39810,11,1.2304489213782739,0,0.20755838690734196,0.29537897533831536,0.12712503647827783,0.25113298904825504,0.1753660265983433,0,0,0,0,0,0,0,0
39810,14,1.505149978319906,0,0.20755838690734196,0.684968005524332,-0.21413622678306776,-1.5461512477964894,-1.915380407555422,0,0,0,0,0,0,0,1
39962,7,1.2304489213782739,0,0.20755838690734196,0.7239269085429337,-0.07392727324227721,1.6255736847730071,0.04994622103980097,0,0,0,0,0,0,0,0
39983,14,1.6812412373755872,0,0.033945194079270935,-1.7304839816289712,-2.8727028299361255,-0.049773470213909245,-0.6667940784279196,0,0,0,0,0,0,0,0
39996,6,1.662757831681574,0,-0.01629452106145293,0.1395433632639087,0.7975772551265213,0.5901139321954534,0.6105093983027486,0,0,0,0,0,0,0,0
40079,15,1.591064607026499,1,0.20755838690734196,1.7758172900451787,-0.7509158959131879,1.119071901210892,1.7943757633788822,0,-1,0,0,0,0,0,-1
40079,18,1.2304489213782739,1,0.20755838690734196,1.0745570357103487,0.9201326866247239,0.8047332911091882,1.2870480994898579,0,0,0,0,0,0,0,0
40113,6,1.2787536009528289,0,0.20755838690734196,0.451214587412722,0.23212942563485103,0.12882958902011407,0.020803896283706873,0,0,0,0,0,0,0,0
40113,7,1.414973347970818,0,0.20755838690734196,0.451214587412722,0.6701123092211796,-0.6965524236796596,-0.3744684521313726,0,0,0,0,0,0,0,0
40113,9,1.146128035678238,0,0.20755838690734196,0.4901734904313237,0.19030055622923692,0.21230309941326422,0.08114425964357283,0,0,0,0,0,0,0,0
40113,10,1.2304489213782739,0,0.20755838690734196,0.451214587412722,-0.44278730617817924,-0.43622094717508164,-0.10193217055270812,0,-1,-1,0,0,0,0,0
40113,17,1.2041199826559248,0,0.20755838690734196,0.3732967813755187,-0.5388952566925129,2.1305208148277863,1.558279596239527,-1,-1,0,0,-1,1,0,1
40119,14,1.505149978319906,0,0.20755838690734196,0.684968005524332,-0.21413622678306776,-0.7589977268847746,-1.1540856720103079,0,0,0,0,0,0,0,1
40204,16,1.1139433523068367,0,0.20755838690734196,0.41225568439412036,-0.0855410676371387,3.128385989526563,2.814570942804092,0,0,0,0,0,0,0,0
40295,6,1.255272505103306,0,-0.3045051400712765,-0.09421005484770129,-0.44485833946534026,0.4985938496547904,0.004338248128342323,0,0,0,0,0,0,0,0
40295,7,1.255272505103306,0,-0.17019339528999938,0.6460091025057304,0.4202032600891979,0.11158119653146743,-0.11403653416616216,0,0,0,0,0,0,0,0
40311,8,1.7481880270062005,1,-22.422356284882273,-2.236949720870793,-0.24601213042023903,-0.7679351914256225,0.10549519077261504,0,0,0,0,0,0,0,0
40311,9,1.4771212547196624,1,-1.1213530109766385,0.684968005524332,1.7097726565563953,0.2827327694997465,0.46222837248348086,0,0,0,0,0,0,0,0
40311,15,1.6434526764861874,1,-9.605593466174703,1.4641460658963654,-0.4642315051928469,1.3838808880612092,1.6951086749519804,0,0,-1,0,0,0,0,1
40311,19,1.6020599913279623,1,-11.231325210298078,1.269351550803357,0.6226362586678598,1.3154075825844667,2.130810114811274,0,0,0,0,0,0,0,0
40325,14,1.5797835966168101,0,0.20755838690734196,0.33433787835691703,-1.523751212701058,-2.216333069914964,-2.9987202070487937,0,0,0,0,0,0,0,0
40335,12,1.2041199826559248,0,0.20755838690734196,0.41225568439412036,0.1885836996491557,2.06047625133737,2.725609564734055,0,0,0,0,0,0,0,0
40335,14,0.9542425094393249,0,0.20755838690734196,0.10058446024530704,-0.2497805105536165,1.3913824456901243,1.1757116594884172,0,0,0,0,0,0,0,0
40335,17,1.792391689498254,0,0.05558927912680234,-2.62653875105681,-1.783925741995425,1.4844713592394523,0.9895021634479895,0,0,0,0,-1,0,0,0
40392,13,1.2304489213782739,0,0.20755838690734196,0.7239269085429337,0.7850652983316246,-0.19822990015657987,-0.4067428404391372,0,0,0,0,0,0,0,0
40470,6,1.2041199826559248,0,0.20755838690734196,0.3732967813755187,0.9246859583589602,-1.6639956968040612,-0.9570850671345729,0,0,0,0,0,0,0,0
40470,6,1.146128035678238,0,0.20755838690734196,0.6070501994871287,0.6243531152479416,1.3158034399257668,0.8134097867060618,0,0,0,0,0,0,0,0
40470,6,0.9030899869919435,0,0.20755838690734196,0.2564200723197137,-0.1039173788676616,0.8706877361434806,0.49709229611169625,0,0,-1,0,0,0,0,0
40477,17,1.6532125137753437,0,-0.2797311749515592,-0.834429212201133,-1.6466712692428513,0.98005731874169,-0.024980364922487872,-1,-1,0,0,0,0,0,-1
40479,6,0.9030899869919435,0,0.20755838690734196,0.1395433632639087,0.25662250294938543,0.3434849117418214,0.42991189663405,0,0,0,0,0,0,0,0
40479,7,1.2787536009528289,0,0.20755838690734196,0.7239269085429337,0.011591394029878271,0.415036685982391,-1.2277016134295466,0,0,0,0,0,0,0,0
40493,13,1.2304489213782739,0,0.20755838690734196,0.7239269085429337,0.7850652983316246,-1.181805097176178,-1.3580066023498858,0,0,0,0,0,0,0,0
40578,6,1.4913616938342726,1,0.20755838690734196,-0.4058812789965146,-1.5866460041547807,0.12882958902011407,0.22993696352679419,0,0,0,0,0,0,0,0
40578,11,1,0,0.20755838690734196,0.41225568439412036,0.25652959945479253,-0.0062234337070993075,0.5083411758782677,0,0,0,0,0,0,-1,0
40578,14,1.6901960800285136,1,-2.3779427001322393,-1.7304839816289712,-2.8061864615391103,-2.0372728015537014,-2.6083302376458466,0,0,0,0,0,0,0,0
40578,17,1.8325089127062364,1,-0.16888175715736978,-1.0292237272941414,0.014083762531075857,-0.5732667360322634,-2.0190762439568557,-1,0,0,0,0,0,0,-1
40580,18,1.591064607026499,0,0.20755838690734196,0.4901734904313237,1.0403452349177404,-0.5373332806514033,-0.08040434565169857,-1,0,1,0,1,1,0,0
40643,8,1.462397997898956,0,0.20755838690734196,-1.4577716604987596,0.0944063123381573,-0.4704926541465617,0.5233943426240952,0,0,0,0,0,0,0,0
40643,9,1.0791812460476249,0,0.20755838690734196,0.451214587412722,-0.37304300910989935,-0.047441860448598,0.2663662177129966,0,0,0,0,0,0,0,0
40659,9,1.7993405494535817,0,0.20755838690734196,0.684968005524332,2.1103837511818715,-0.7610682185032496,-0.6340322334546243,0,0,0,0,0,0,0,0
40673,14,1.4771212547196624,0,-0.21733165187188996,-0.600675794089523,-2.568910078777518,0.24967299240305627,-0.33487965832158684,0,0,0,0,0,0,0,0
40673,19,1.255272505103306,0,-0.3884499805595746,1.269351550803357,0.6039849530933425,0.09351626898436645,0.030724684550833478,0,0,-1,0,0,0,0,0
40675,16,1.8512583487190752,0,0.20755838690734196,-1.7304839816289712,3.570108612913871,-1.4652154327189642,-1.8017073803395205,0,0,0,0,0,0,0,0
40694,6,1.2304489213782739,0,0.20755838690734196,0.451214587412722,0.6128633827504752,-0.26298772461577824,-0.39128618591949815,0,0,0,0,0,0,0,0
40694,6,0.8450980400142568,0,0.20755838690734196,0.3732967813755187,0.6278648673435622,-0.6965267056284608,-0.24036791577565195,0,0,0,0,0,0,0,0
40694,6,1.4771212547196624,0,0.20755838690734196,-0.09421005484770129,-0.1792258091555776,1.3577222913626745,0.6326540309288471,0,0,0,0,0,0,0,0
40777,16,1.6020599913279623,0,0.20755838690734196,-1.7304839816289712,0.8545159488927635,-0.6918977026287143,0.557156919333643,0,-1,0,0,-1,0,0,0
40779,6,1.3617278360175928,0,-0.16356617104092325,0.451214587412722,0.4204989865814608,0.08502052879876779,-0.12321357772459374,0,0,0,0,0,0,0,0
40779,6,0.9542425094393249,0,0.20755838690734196,0.3732967813755187,0.7674570131444806,-0.88340935639564,-0.16958297948321077,0,0,0,0,0,0,0,0
40779,6,1.2304489213782739,0,0.20755838690734196,0.5680912964685271,0.42535382982944153,0.13533804082683482,0.32547902929206046,0,0,0,0,0,0,0,0
40779,6,1.2787536009528289,0,0.16838412801280286,0.29537897533831536,-0.8145287767310007,0.4704453346808852,0.3166997439734762,0,0,0,0,0,0,0,0
40779,14,1.2041199826559248,0,0.20755838690734196,0.41225568439412036,-0.06078971860763541,0.3627177802155863,1.504684646675158,0,0,0,0,0,0,0,0
40779,15,0.9030899869919435,0,0.20755838690734196,0.8797625206173404,0.3144827993819915,0.5132778949578829,0.2472128312625277,0,0,0,0,0,0,0,0
40779,17,1.7403626894942439,0,-0.6450578360914504,-1.3408949514429547,-1.824885102531927,2.443245442117361,1.0458925768971934,0,0,0,0,0,0,0,0
40786,6,1.5314789170422551,0,0.20755838690734196,0.8018447145801371,0.9912141508371057,-0.3143692341423487,-0.4098222298861801,0,0,0,0,0,0,0,0
40786,13,1.3617278360175928,0,-0.07078503155385692,0.7239269085429337,2.389741698559355,0.030333385899671102,-0.4484950132558939,0,0,0,0,0,0,0,0
40799,6,1.2304489213782739,0,-0.19925122468979492,0.1395433632639087,0.06322915732308898,0.17412730155920708,0.10512986818777982,0,0,0,0,0,0,0,0
40799,6,1.1760912590556813,0,-0.05953883282815198,0.2564200723197137,-1.0500077172518867,0.15959603040780698,0.12529506779508426,0,0,0,0,0,0,0,0
40799,7,1.4313637641589874,0,-0.4669201575377663,1.3472693568405605,-0.23886608683034344,0.7465614536213918,-0.566878263776681,0,-1,0,0,0,0,0,0
40799,8,1,0,0.20755838690734196,-0.05525115182909963,0.15312800997263065,0.12882958902011407,0.0766560647199917,0,0,0,0,0,0,0,0
40808,14,1.7781512503836436,0,0.20755838690734196,-0.600675794089523,-0.6821022774680509,-0.12930207532262258,-1.3410048177103537,-1,0,0,0,0,0,0,0
40808,15,1.3617278360175928,0,0.20755838690734196,1.853735096082382,-0.4188220862090373,0.4310181247788662,0.967683147165153,0,0,0,0,0,0,0,0
40808,16,1.255272505103306,0,0.20755838690734196,-0.09421005484770129,-0.8277396536621451,0.23843264466756112,0.33162226582978416,0,0,0,0,0,0,0,0
