dummyCell,boutLength,boutNo,vep,center,year
78262,36,1,13,1,1031
78262,36,1,13,1,1032
78262,36,1,13,1,1033
78262,36,1,13,1,1034
78262,36,1,13,1,1035
78262,36,1,13,1,1036
78262,36,1,13,1,1037
78262,36,1,13,1,1038
78262,36,1,13,1,1039
78262,36,1,13,1,1040
81366,18,1,13,0,1004
81366,18,1,13,0,1005
81366,18,1,13,0,1006
81366,18,1,13,0,1007
81366,18,1,13,0,1008
81366,18,1,13,0,1009
81366,18,1,13,0,1010
81366,18,1,13,0,1011
81366,18,1,13,0,1012
81366,18,1,13,0,1013
81366,18,1,13,0,1014
81366,18,1,13,0,1015
81366,18,1,13,0,1016
81366,18,1,13,0,1017
81366,18,1,13,0,1018
81366,18,1,13,0,1019
81366,18,1,13,0,1020
81366,18,1,13,0,1021
81366,18,1,13,0,1022
120956,154,3,16,1,1004
120956,154,3,16,1,1005
120956,154,3,16,1,1006
120956,154,3,16,1,1007
120956,154,3,16,1,1008
120956,154,3,16,1,1009
120956,154,3,16,1,1010
120956,154,3,16,1,1011
120956,154,3,16,1,1012
120956,154,3,16,1,1013
120956,154,3,16,1,1014
120956,154,3,16,1,1015
120956,154,3,16,1,1016
120956,154,3,16,1,1017
120956,154,3,16,1,1018
120956,154,3,16,1,1019
120956,154,3,16,1,1020
120956,154,3,16,1,1021
120956,154,3,16,1,1022
120956,154,3,16,1,1023
120956,154,3,16,1,1024
120956,154,3,16,1,1025
120956,154,3,16,1,1026
120956,154,3,16,1,1027
120956,154,3,16,1,1028
120956,154,3,16,1,1029
120956,154,3,16,1,1030
120956,154,3,16,1,1031
120956,154,3,16,1,1032
120956,154,3,16,1,1033
120956,154,3,16,1,1034
120956,154,3,16,1,1035
120956,154,3,16,1,1036
120956,154,3,16,1,1037
120956,154,3,16,1,1038
120956,154,3,16,1,1039
120956,154,3,16,1,1040
120956,154,3,16,1,1041
120956,154,3,16,1,1042
120956,154,3,16,1,1043
120956,154,3,16,1,1044
120956,154,3,16,1,1045
120956,154,3,16,1,1046
120956,154,3,16,1,1047
120956,154,3,16,1,1048
120956,154,3,16,1,1049
120956,154,3,16,1,1050
120956,154,3,16,1,1051
120956,154,3,16,1,1052
120956,154,3,16,1,1053
120956,154,3,16,1,1054
120956,154,3,16,1,1055
120956,154,3,16,1,1056
120956,154,3,16,1,1057
120956,154,3,16,1,1058
120956,154,3,16,1,1059
120956,154,3,16,1,1060
120956,154,3,16,1,1061
120956,154,3,16,1,1062
120956,154,3,16,1,1063
120956,154,3,16,1,1064
120956,154,3,16,1,1065
120956,154,3,16,1,1066
120956,154,3,16,1,1067
120956,154,3,16,1,1068
120956,154,3,16,1,1069
120956,154,3,16,1,1070
120956,154,3,16,1,1071
120956,154,3,16,1,1072
120956,154,3,16,1,1073
120956,154,3,16,1,1074
120956,154,3,16,1,1075
120956,154,3,16,1,1076
120956,154,3,16,1,1077
120956,154,3,16,1,1078
120956,154,3,16,1,1079
120956,154,3,16,1,1080
120956,154,3,16,1,1081
120956,154,3,16,1,1082
120956,154,3,16,1,1083
120956,154,3,16,1,1084
120956,154,3,16,1,1085
120956,154,3,16,1,1086
120956,154,3,16,1,1087
120956,154,3,16,1,1088
120956,154,3,16,1,1089
120956,154,3,16,1,1090
120956,154,3,16,1,1091
120956,154,3,16,1,1092
120956,154,3,16,1,1093
120956,154,3,16,1,1094
120956,154,3,16,1,1095
120956,154,3,16,1,1096
120956,154,3,16,1,1097
120956,154,3,16,1,1098
120956,154,3,16,1,1099
120956,154,3,16,1,1100
120956,154,3,16,1,1101
120956,154,3,16,1,1102
120956,154,3,16,1,1103
120956,154,3,16,1,1104
120956,154,3,16,1,1105
120956,154,3,16,1,1106
120956,154,3,16,1,1107
120956,154,3,16,1,1108
120956,154,3,16,1,1109
120956,154,3,16,1,1110
120956,154,3,16,1,1111
120956,154,3,16,1,1112
120956,154,3,16,1,1113
120956,154,3,16,1,1114
120956,154,3,16,1,1115
120956,154,3,16,1,1116
120956,154,3,16,1,1117
120956,154,3,16,1,1118
120956,154,3,16,1,1119
120956,154,3,16,1,1120
120956,154,3,16,1,1121
120956,154,3,16,1,1122
120956,154,3,16,1,1123
120956,154,3,16,1,1124
120956,154,3,16,1,1125
120956,154,3,16,1,1126
120956,154,3,16,1,1127
120956,154,3,16,1,1128
120956,154,3,16,1,1129
120956,154,3,16,1,1130
120956,154,3,16,1,1131
120956,154,3,16,1,1132
120956,154,3,16,1,1133
120956,154,3,16,1,1134
120956,154,3,16,1,1135
120956,154,3,16,1,1136
120956,154,3,16,1,1137
120956,154,3,16,1,1138
120956,154,3,16,1,1139
120956,154,3,16,1,1140
120956,154,3,16,1,1141
120956,154,3,16,1,1142
120956,154,3,16,1,1143
120956,154,3,16,1,1144
120956,154,3,16,1,1145
120956,154,3,16,1,1146
120956,154,3,16,1,1147
120956,154,3,16,1,1148
120956,154,3,16,1,1149
120956,154,3,16,1,1150
120956,154,3,16,1,1151
120956,154,3,16,1,1152
120956,154,3,16,1,1153
120956,154,3,16,1,1154
120956,154,3,16,1,1155
120956,154,3,16,1,1156
120956,154,3,16,1,1157
120956,154,3,16,1,1158
35772,151,2,16,1,1006
35772,151,2,16,1,1007
35772,151,2,16,1,1008
35772,151,2,16,1,1009
35772,151,2,16,1,1010
35772,151,2,16,1,1011
35772,151,2,16,1,1012
35772,151,2,16,1,1013
35772,151,2,16,1,1014
35772,151,2,16,1,1015
35772,151,2,16,1,1016
35772,151,2,16,1,1017
35772,151,2,16,1,1018
35772,151,2,16,1,1019
35772,151,2,16,1,1020
35772,151,2,16,1,1021
35772,151,2,16,1,1022
35772,151,2,16,1,1023
35772,151,2,16,1,1024
35772,151,2,16,1,1025
35772,151,2,16,1,1026
35772,151,2,16,1,1027
35772,151,2,16,1,1028
35772,151,2,16,1,1029
35772,151,2,16,1,1030
35772,151,2,16,1,1031
35772,151,2,16,1,1032
35772,151,2,16,1,1033
35772,151,2,16,1,1034
35772,151,2,16,1,1035
35772,151,2,16,1,1036
35772,151,2,16,1,1037
35772,151,2,16,1,1038
35772,151,2,16,1,1039
35772,151,2,16,1,1040
35772,151,2,16,1,1041
35772,151,2,16,1,1042
35772,151,2,16,1,1043
35772,151,2,16,1,1044
35772,151,2,16,1,1045
35772,151,2,16,1,1046
35772,151,2,16,1,1047
35772,151,2,16,1,1048
35772,151,2,16,1,1049
35772,151,2,16,1,1050
35772,151,2,16,1,1051
35772,151,2,16,1,1052
35772,151,2,16,1,1053
35772,151,2,16,1,1054
35772,151,2,16,1,1055
35772,151,2,16,1,1056
35772,151,2,16,1,1057
35772,151,2,16,1,1058
35772,151,2,16,1,1059
35772,151,2,16,1,1060
35772,151,2,16,1,1061
35772,151,2,16,1,1062
35772,151,2,16,1,1063
35772,151,2,16,1,1064
35772,151,2,16,1,1065
35772,151,2,16,1,1066
35772,151,2,16,1,1067
35772,151,2,16,1,1068
35772,151,2,16,1,1069
35772,151,2,16,1,1070
35772,151,2,16,1,1071
35772,151,2,16,1,1072
35772,151,2,16,1,1073
35772,151,2,16,1,1074
35772,151,2,16,1,1075
35772,151,2,16,1,1076
35772,151,2,16,1,1077
35772,151,2,16,1,1078
35772,151,2,16,1,1079
35772,151,2,16,1,1080
35772,151,2,16,1,1081
35772,151,2,16,1,1082
35772,151,2,16,1,1083
35772,151,2,16,1,1084
35772,151,2,16,1,1085
35772,151,2,16,1,1086
35772,151,2,16,1,1087
35772,151,2,16,1,1088
35772,151,2,16,1,1089
35772,151,2,16,1,1090
35772,151,2,16,1,1091
35772,151,2,16,1,1092
35772,151,2,16,1,1093
35772,151,2,16,1,1094
35772,151,2,16,1,1095
35772,151,2,16,1,1096
35772,151,2,16,1,1097
35772,151,2,16,1,1098
35772,151,2,16,1,1099
35772,151,2,16,1,1100
35772,151,2,16,1,1101
35772,151,2,16,1,1102
35772,151,2,16,1,1103
35772,151,2,16,1,1104
35772,151,2,16,1,1105
35772,151,2,16,1,1106
35772,151,2,16,1,1107
35772,151,2,16,1,1108
35772,151,2,16,1,1109
35772,151,2,16,1,1110
35772,151,2,16,1,1111
35772,151,2,16,1,1112
35772,151,2,16,1,1113
35772,151,2,16,1,1114
35772,151,2,16,1,1115
35772,151,2,16,1,1116
35772,151,2,16,1,1117
35772,151,2,16,1,1118
35772,151,2,16,1,1119
35772,151,2,16,1,1120
35772,151,2,16,1,1121
35772,151,2,16,1,1122
35772,151,2,16,1,1123
35772,151,2,16,1,1124
35772,151,2,16,1,1125
35772,151,2,16,1,1126
35772,151,2,16,1,1127
35772,151,2,16,1,1128
35772,151,2,16,1,1129
35772,151,2,16,1,1130
35772,151,2,16,1,1131
35772,151,2,16,1,1132
35772,151,2,16,1,1133
35772,151,2,16,1,1134
35772,151,2,16,1,1135
35772,151,2,16,1,1136
35772,151,2,16,1,1137
35772,151,2,16,1,1138
35772,151,2,16,1,1139
35772,151,2,16,1,1140
35772,151,2,16,1,1141
35772,151,2,16,1,1142
35772,151,2,16,1,1143
35772,151,2,16,1,1144
35772,151,2,16,1,1145
35772,151,2,16,1,1146
35772,151,2,16,1,1147
35772,151,2,16,1,1148
35772,151,2,16,1,1149
35772,151,2,16,1,1150
35772,151,2,16,1,1151
35772,151,2,16,1,1152
35772,151,2,16,1,1153
35772,151,2,16,1,1154
35772,151,2,16,1,1155
35772,151,2,16,1,1156
35772,151,2,16,1,1157
53050,71,3,14,1,1006
53050,71,3,14,1,1007
53050,71,3,14,1,1008
53050,71,3,14,1,1009
53050,71,3,14,1,1010
53050,71,3,14,1,1011
53050,71,3,14,1,1012
53050,71,3,14,1,1013
53050,71,3,14,1,1014
53050,71,3,14,1,1015
53050,71,3,14,1,1016
53050,71,3,14,1,1017
53050,71,3,14,1,1018
53050,71,3,14,1,1019
53050,71,3,14,1,1020
53050,71,3,14,1,1021
53050,71,3,14,1,1022
53050,71,3,14,1,1023
53050,71,3,14,1,1024
53050,71,3,14,1,1025
53050,71,3,14,1,1026
53050,71,3,14,1,1027
53050,71,3,14,1,1028
53050,71,3,14,1,1029
53050,71,3,14,1,1030
53050,71,3,14,1,1031
53050,71,3,14,1,1032
53050,71,3,14,1,1033
53050,71,3,14,1,1034
53050,71,3,14,1,1035
53050,71,3,14,1,1036
53050,71,3,14,1,1037
53050,71,3,14,1,1038
53050,71,3,14,1,1039
53050,71,3,14,1,1040
53050,71,3,14,1,1041
53050,71,3,14,1,1042
53050,71,3,14,1,1043
53050,71,3,14,1,1044
53050,71,3,14,1,1045
53050,71,3,14,1,1046
53050,71,3,14,1,1047
53050,71,3,14,1,1048
53050,71,3,14,1,1049
53050,71,3,14,1,1050
53050,71,3,14,1,1051
53050,71,3,14,1,1052
53050,71,3,14,1,1053
53050,71,3,14,1,1054
53050,71,3,14,1,1055
53050,71,3,14,1,1056
53050,71,3,14,1,1057
53050,71,3,14,1,1058
53050,71,3,14,1,1059
53050,71,3,14,1,1060
53050,71,3,14,1,1061
53050,71,3,14,1,1062
53050,71,3,14,1,1063
53050,71,3,14,1,1064
53050,71,3,14,1,1065
53050,71,3,14,1,1066
53050,71,3,14,1,1067
53050,71,3,14,1,1068
53050,71,3,14,1,1069
53050,71,3,14,1,1070
53050,71,3,14,1,1071
53050,71,3,14,1,1072
53050,71,3,14,1,1073
53050,71,3,14,1,1074
53050,71,3,14,1,1075
53050,71,3,14,1,1076
53050,71,3,14,1,1077
68720,107,1,15,1,1006
68720,107,1,15,1,1007
68720,107,1,15,1,1008
68720,107,1,15,1,1009
68720,107,1,15,1,1010
68720,107,1,15,1,1011
68720,107,1,15,1,1012
68720,107,1,15,1,1013
68720,107,1,15,1,1014
68720,107,1,15,1,1015
68720,107,1,15,1,1016
68720,107,1,15,1,1017
68720,107,1,15,1,1018
68720,107,1,15,1,1019
68720,107,1,15,1,1020
68720,107,1,15,1,1021
68720,107,1,15,1,1022
68720,107,1,15,1,1023
68720,107,1,15,1,1024
68720,107,1,15,1,1025
68720,107,1,15,1,1026
68720,107,1,15,1,1027
68720,107,1,15,1,1028
68720,107,1,15,1,1029
68720,107,1,15,1,1030
68720,107,1,15,1,1031
68720,107,1,15,1,1032
68720,107,1,15,1,1033
68720,107,1,15,1,1034
68720,107,1,15,1,1035
68720,107,1,15,1,1036
68720,107,1,15,1,1037
68720,107,1,15,1,1038
68720,107,1,15,1,1039
68720,107,1,15,1,1040
68720,107,1,15,1,1041
68720,107,1,15,1,1042
68720,107,1,15,1,1043
68720,107,1,15,1,1044
68720,107,1,15,1,1045
68720,107,1,15,1,1046
68720,107,1,15,1,1047
68720,107,1,15,1,1048
68720,107,1,15,1,1049
68720,107,1,15,1,1050
68720,107,1,15,1,1051
68720,107,1,15,1,1052
68720,107,1,15,1,1053
68720,107,1,15,1,1054
68720,107,1,15,1,1055
68720,107,1,15,1,1056
68720,107,1,15,1,1057
68720,107,1,15,1,1058
68720,107,1,15,1,1059
68720,107,1,15,1,1060
68720,107,1,15,1,1061
68720,107,1,15,1,1062
68720,107,1,15,1,1063
68720,107,1,15,1,1064
68720,107,1,15,1,1065
68720,107,1,15,1,1066
68720,107,1,15,1,1067
68720,107,1,15,1,1068
68720,107,1,15,1,1069
68720,107,1,15,1,1070
68720,107,1,15,1,1071
68720,107,1,15,1,1072
68720,107,1,15,1,1073
68720,107,1,15,1,1074
68720,107,1,15,1,1075
68720,107,1,15,1,1076
68720,107,1,15,1,1077
68720,107,1,15,1,1078
68720,107,1,15,1,1079
68720,107,1,15,1,1080
68720,107,1,15,1,1081
68720,107,1,15,1,1082
68720,107,1,15,1,1083
68720,107,1,15,1,1084
68720,107,1,15,1,1085
68720,107,1,15,1,1086
68720,107,1,15,1,1087
68720,107,1,15,1,1088
68720,107,1,15,1,1089
68720,107,1,15,1,1090
68720,107,1,15,1,1091
68720,107,1,15,1,1092
68720,107,1,15,1,1093
68720,107,1,15,1,1094
68720,107,1,15,1,1095
68720,107,1,15,1,1096
68720,107,1,15,1,1097
68720,107,1,15,1,1098
68720,107,1,15,1,1099
68720,107,1,15,1,1100
68720,107,1,15,1,1101
68720,107,1,15,1,1102
68720,107,1,15,1,1103
68720,107,1,15,1,1104
68720,107,1,15,1,1105
68720,107,1,15,1,1106
68720,107,1,15,1,1107
68720,107,1,15,1,1108
68720,107,1,15,1,1109
68720,107,1,15,1,1110
68720,107,1,15,1,1111
68720,107,1,15,1,1112
68720,107,1,15,1,1113
85430,7,2,12,1,1006
85430,7,2,12,1,1007
85430,7,2,12,1,1008
85430,7,2,12,1,1009
85430,7,2,12,1,1010
85430,7,2,12,1,1011
85430,7,2,12,1,1012
85430,7,2,12,1,1013
67263,127,3,15,1,1007
67263,127,3,15,1,1008
67263,127,3,15,1,1009
67263,127,3,15,1,1010
67263,127,3,15,1,1011
67263,127,3,15,1,1012
67263,127,3,15,1,1013
67263,127,3,15,1,1014
67263,127,3,15,1,1015
67263,127,3,15,1,1016
67263,127,3,15,1,1017
67263,127,3,15,1,1018
67263,127,3,15,1,1019
67263,127,3,15,1,1020
67263,127,3,15,1,1021
67263,127,3,15,1,1022
67263,127,3,15,1,1023
67263,127,3,15,1,1024
67263,127,3,15,1,1025
67263,127,3,15,1,1026
67263,127,3,15,1,1027
67263,127,3,15,1,1028
67263,127,3,15,1,1029
67263,127,3,15,1,1030
67263,127,3,15,1,1031
67263,127,3,15,1,1032
67263,127,3,15,1,1033
67263,127,3,15,1,1034
67263,127,3,15,1,1035
67263,127,3,15,1,1036
67263,127,3,15,1,1037
67263,127,3,15,1,1038
67263,127,3,15,1,1039
67263,127,3,15,1,1040
67263,127,3,15,1,1041
67263,127,3,15,1,1042
67263,127,3,15,1,1043
67263,127,3,15,1,1044
67263,127,3,15,1,1045
67263,127,3,15,1,1046
67263,127,3,15,1,1047
67263,127,3,15,1,1048
67263,127,3,15,1,1049
67263,127,3,15,1,1050
67263,127,3,15,1,1051
67263,127,3,15,1,1052
67263,127,3,15,1,1053
67263,127,3,15,1,1054
67263,127,3,15,1,1055
67263,127,3,15,1,1056
67263,127,3,15,1,1057
67263,127,3,15,1,1058
67263,127,3,15,1,1059
67263,127,3,15,1,1060
67263,127,3,15,1,1061
67263,127,3,15,1,1062
67263,127,3,15,1,1063
67263,127,3,15,1,1064
67263,127,3,15,1,1065
67263,127,3,15,1,1066
67263,127,3,15,1,1067
67263,127,3,15,1,1068
67263,127,3,15,1,1069
67263,127,3,15,1,1070
67263,127,3,15,1,1071
67263,127,3,15,1,1072
67263,127,3,15,1,1073
67263,127,3,15,1,1074
67263,127,3,15,1,1075
67263,127,3,15,1,1076
67263,127,3,15,1,1077
67263,127,3,15,1,1078
67263,127,3,15,1,1079
67263,127,3,15,1,1080
67263,127,3,15,1,1081
67263,127,3,15,1,1082
67263,127,3,15,1,1083
67263,127,3,15,1,1084
67263,127,3,15,1,1085
67263,127,3,15,1,1086
67263,127,3,15,1,1087
67263,127,3,15,1,1088
67263,127,3,15,1,1089
67263,127,3,15,1,1090
67263,127,3,15,1,1091
67263,127,3,15,1,1092
67263,127,3,15,1,1093
67263,127,3,15,1,1094
67263,127,3,15,1,1095
67263,127,3,15,1,1096
67263,127,3,15,1,1097
67263,127,3,15,1,1098
67263,127,3,15,1,1099
67263,127,3,15,1,1100
67263,127,3,15,1,1101
67263,127,3,15,1,1102
67263,127,3,15,1,1103
67263,127,3,15,1,1104
67263,127,3,15,1,1105
67263,127,3,15,1,1106
67263,127,3,15,1,1107
67263,127,3,15,1,1108
67263,127,3,15,1,1109
67263,127,3,15,1,1110
67263,127,3,15,1,1111
67263,127,3,15,1,1112
67263,127,3,15,1,1113
67263,127,3,15,1,1114
67263,127,3,15,1,1115
67263,127,3,15,1,1116
67263,127,3,15,1,1117
67263,127,3,15,1,1118
67263,127,3,15,1,1119
67263,127,3,15,1,1120
67263,127,3,15,1,1121
67263,127,3,15,1,1122
67263,127,3,15,1,1123
67263,127,3,15,1,1124
67263,127,3,15,1,1125
67263,127,3,15,1,1126
67263,127,3,15,1,1127
67263,127,3,15,1,1128
67263,127,3,15,1,1129
67263,127,3,15,1,1130
67263,127,3,15,1,1131
67263,127,3,15,1,1132
67263,127,3,15,1,1133
67263,127,3,15,1,1134
97703,68,2,14,0,1007
97703,68,2,14,0,1008
97703,68,2,14,0,1009
97703,68,2,14,0,1010
97703,68,2,14,0,1011
97703,68,2,14,0,1012
97703,68,2,14,0,1013
97703,68,2,14,0,1014
97703,68,2,14,0,1015
97703,68,2,14,0,1016
97703,68,2,14,0,1017
97703,68,2,14,0,1018
97703,68,2,14,0,1019
97703,68,2,14,0,1020
97703,68,2,14,0,1021
97703,68,2,14,0,1022
97703,68,2,14,0,1023
97703,68,2,14,0,1024
97703,68,2,14,0,1025
97703,68,2,14,0,1026
97703,68,2,14,0,1027
97703,68,2,14,0,1028
97703,68,2,14,0,1029
97703,68,2,14,0,1030
97703,68,2,14,0,1031
97703,68,2,14,0,1032
97703,68,2,14,0,1033
97703,68,2,14,0,1034
97703,68,2,14,0,1035
97703,68,2,14,0,1036
97703,68,2,14,0,1037
97703,68,2,14,0,1038
97703,68,2,14,0,1039
97703,68,2,14,0,1040
97703,68,2,14,0,1041
97703,68,2,14,0,1042
97703,68,2,14,0,1043
97703,68,2,14,0,1044
97703,68,2,14,0,1045
97703,68,2,14,0,1046
97703,68,2,14,0,1047
97703,68,2,14,0,1048
97703,68,2,14,0,1049
97703,68,2,14,0,1050
97703,68,2,14,0,1051
97703,68,2,14,0,1052
97703,68,2,14,0,1053
97703,68,2,14,0,1054
97703,68,2,14,0,1055
97703,68,2,14,0,1056
97703,68,2,14,0,1057
97703,68,2,14,0,1058
97703,68,2,14,0,1059
97703,68,2,14,0,1060
97703,68,2,14,0,1061
97703,68,2,14,0,1062
97703,68,2,14,0,1063
97703,68,2,14,0,1064
97703,68,2,14,0,1065
97703,68,2,14,0,1066
97703,68,2,14,0,1067
97703,68,2,14,0,1068
97703,68,2,14,0,1069
97703,68,2,14,0,1070
97703,68,2,14,0,1071
97703,68,2,14,0,1072
97703,68,2,14,0,1073
97703,68,2,14,0,1074
97703,68,2,14,0,1075
17588,67,3,14,0,1008
17588,67,3,14,0,1009
17588,67,3,14,0,1010
17588,67,3,14,0,1011
17588,67,3,14,0,1012
17588,67,3,14,0,1013
17588,67,3,14,0,1014
17588,67,3,14,0,1015
17588,67,3,14,0,1016
17588,67,3,14,0,1017
17588,67,3,14,0,1018
17588,67,3,14,0,1019
17588,67,3,14,0,1020
17588,67,3,14,0,1021
17588,67,3,14,0,1022
17588,67,3,14,0,1023
17588,67,3,14,0,1024
17588,67,3,14,0,1025
17588,67,3,14,0,1026
17588,67,3,14,0,1027
17588,67,3,14,0,1028
17588,67,3,14,0,1029
17588,67,3,14,0,1030
17588,67,3,14,0,1031
17588,67,3,14,0,1032
17588,67,3,14,0,1033
17588,67,3,14,0,1034
17588,67,3,14,0,1035
17588,67,3,14,0,1036
17588,67,3,14,0,1037
17588,67,3,14,0,1038
17588,67,3,14,0,1039
17588,67,3,14,0,1040
17588,67,3,14,0,1041
17588,67,3,14,0,1042
17588,67,3,14,0,1043
17588,67,3,14,0,1044
17588,67,3,14,0,1045
17588,67,3,14,0,1046
17588,67,3,14,0,1047
17588,67,3,14,0,1048
17588,67,3,14,0,1049
17588,67,3,14,0,1050
17588,67,3,14,0,1051
17588,67,3,14,0,1052
17588,67,3,14,0,1053
17588,67,3,14,0,1054
17588,67,3,14,0,1055
17588,67,3,14,0,1056
17588,67,3,14,0,1057
17588,67,3,14,0,1058
17588,67,3,14,0,1059
17588,67,3,14,0,1060
17588,67,3,14,0,1061
17588,67,3,14,0,1062
17588,67,3,14,0,1063
17588,67,3,14,0,1064
17588,67,3,14,0,1065
17588,67,3,14,0,1066
17588,67,3,14,0,1067
17588,67,3,14,0,1068
17588,67,3,14,0,1069
17588,67,3,14,0,1070
17588,67,3,14,0,1071
17588,67,3,14,0,1072
17588,67,3,14,0,1073
17588,67,3,14,0,1074
17588,67,3,14,0,1075
121119,125,2,15,1,1008
121119,125,2,15,1,1009
121119,125,2,15,1,1010
121119,125,2,15,1,1011
121119,125,2,15,1,1012
121119,125,2,15,1,1013
121119,125,2,15,1,1014
121119,125,2,15,1,1015
121119,125,2,15,1,1016
121119,125,2,15,1,1017
121119,125,2,15,1,1018
121119,125,2,15,1,1019
121119,125,2,15,1,1020
121119,125,2,15,1,1021
121119,125,2,15,1,1022
121119,125,2,15,1,1023
121119,125,2,15,1,1024
121119,125,2,15,1,1025
121119,125,2,15,1,1026
121119,125,2,15,1,1027
121119,125,2,15,1,1028
121119,125,2,15,1,1029
121119,125,2,15,1,1030
121119,125,2,15,1,1031
121119,125,2,15,1,1032
121119,125,2,15,1,1033
121119,125,2,15,1,1034
121119,125,2,15,1,1035
121119,125,2,15,1,1036
121119,125,2,15,1,1037
121119,125,2,15,1,1038
121119,125,2,15,1,1039
121119,125,2,15,1,1040
121119,125,2,15,1,1041
121119,125,2,15,1,1042
121119,125,2,15,1,1043
121119,125,2,15,1,1044
121119,125,2,15,1,1045
121119,125,2,15,1,1046
121119,125,2,15,1,1047
121119,125,2,15,1,1048
121119,125,2,15,1,1049
121119,125,2,15,1,1050
121119,125,2,15,1,1051
121119,125,2,15,1,1052
121119,125,2,15,1,1053
121119,125,2,15,1,1054
121119,125,2,15,1,1055
121119,125,2,15,1,1056
121119,125,2,15,1,1057
121119,125,2,15,1,1058
121119,125,2,15,1,1059
121119,125,2,15,1,1060
121119,125,2,15,1,1061
121119,125,2,15,1,1062
121119,125,2,15,1,1063
121119,125,2,15,1,1064
121119,125,2,15,1,1065
121119,125,2,15,1,1066
121119,125,2,15,1,1067
121119,125,2,15,1,1068
121119,125,2,15,1,1069
121119,125,2,15,1,1070
121119,125,2,15,1,1071
121119,125,2,15,1,1072
121119,125,2,15,1,1073
121119,125,2,15,1,1074
121119,125,2,15,1,1075
121119,125,2,15,1,1076
121119,125,2,15,1,1077
121119,125,2,15,1,1078
121119,125,2,15,1,1079
121119,125,2,15,1,1080
121119,125,2,15,1,1081
121119,125,2,15,1,1082
121119,125,2,15,1,1083
121119,125,2,15,1,1084
121119,125,2,15,1,1085
121119,125,2,15,1,1086
121119,125,2,15,1,1087
121119,125,2,15,1,1088
121119,125,2,15,1,1089
121119,125,2,15,1,1090
121119,125,2,15,1,1091
121119,125,2,15,1,1092
121119,125,2,15,1,1093
121119,125,2,15,1,1094
121119,125,2,15,1,1095
121119,125,2,15,1,1096
121119,125,2,15,1,1097
121119,125,2,15,1,1098
121119,125,2,15,1,1099
121119,125,2,15,1,1100
121119,125,2,15,1,1101
121119,125,2,15,1,1102
121119,125,2,15,1,1103
121119,125,2,15,1,1104
121119,125,2,15,1,1105
121119,125,2,15,1,1106
121119,125,2,15,1,1107
121119,125,2,15,1,1108
121119,125,2,15,1,1109
121119,125,2,15,1,1110
121119,125,2,15,1,1111
121119,125,2,15,1,1112
121119,125,2,15,1,1113
121119,125,2,15,1,1114
121119,125,2,15,1,1115
121119,125,2,15,1,1116
121119,125,2,15,1,1117
121119,125,2,15,1,1118
121119,125,2,15,1,1119
121119,125,2,15,1,1120
121119,125,2,15,1,1121
121119,125,2,15,1,1122
121119,125,2,15,1,1123
121119,125,2,15,1,1124
121119,125,2,15,1,1125
121119,125,2,15,1,1126
121119,125,2,15,1,1127
121119,125,2,15,1,1128
121119,125,2,15,1,1129
121119,125,2,15,1,1130
121119,125,2,15,1,1131
121119,125,2,15,1,1132
121119,125,2,15,1,1133
50169,22,1,13,1,1009
50169,22,1,13,1,1010
50169,22,1,13,1,1011
50169,22,1,13,1,1012
50169,22,1,13,1,1013
50169,22,1,13,1,1014
50169,22,1,13,1,1015
50169,22,1,13,1,1016
50169,22,1,13,1,1017
50169,22,1,13,1,1018
50169,22,1,13,1,1019
50169,22,1,13,1,1020
50169,22,1,13,1,1021
50169,22,1,13,1,1022
50169,22,1,13,1,1023
50169,22,1,13,1,1024
50169,22,1,13,1,1025
50169,22,1,13,1,1026
50169,22,1,13,1,1027
50169,22,1,13,1,1028
50169,22,1,13,1,1029
50169,22,1,13,1,1030
50169,22,1,13,1,1031
77150,105,1,15,1,1010
77150,105,1,15,1,1011
77150,105,1,15,1,1012
77150,105,1,15,1,1013
77150,105,1,15,1,1014
77150,105,1,15,1,1015
77150,105,1,15,1,1016
77150,105,1,15,1,1017
77150,105,1,15,1,1018
77150,105,1,15,1,1019
77150,105,1,15,1,1020
77150,105,1,15,1,1021
77150,105,1,15,1,1022
77150,105,1,15,1,1023
77150,105,1,15,1,1024
77150,105,1,15,1,1025
77150,105,1,15,1,1026
77150,105,1,15,1,1027
77150,105,1,15,1,1028
77150,105,1,15,1,1029
77150,105,1,15,1,1030
77150,105,1,15,1,1031
77150,105,1,15,1,1032
77150,105,1,15,1,1033
77150,105,1,15,1,1034
77150,105,1,15,1,1035
77150,105,1,15,1,1036
77150,105,1,15,1,1037
77150,105,1,15,1,1038
77150,105,1,15,1,1039
77150,105,1,15,1,1040
77150,105,1,15,1,1041
77150,105,1,15,1,1042
77150,105,1,15,1,1043
77150,105,1,15,1,1044
77150,105,1,15,1,1045
77150,105,1,15,1,1046
77150,105,1,15,1,1047
77150,105,1,15,1,1048
77150,105,1,15,1,1049
77150,105,1,15,1,1050
77150,105,1,15,1,1051
77150,105,1,15,1,1052
77150,105,1,15,1,1053
77150,105,1,15,1,1054
77150,105,1,15,1,1055
77150,105,1,15,1,1056
77150,105,1,15,1,1057
77150,105,1,15,1,1058
77150,105,1,15,1,1059
77150,105,1,15,1,1060
77150,105,1,15,1,1061
77150,105,1,15,1,1062
77150,105,1,15,1,1063
77150,105,1,15,1,1064
77150,105,1,15,1,1065
77150,105,1,15,1,1066
77150,105,1,15,1,1067
77150,105,1,15,1,1068
77150,105,1,15,1,1069
