dummyCell,vep,log10_boutNo,log10_boutLength,center,std_nHouse,std_fieldContention,std_regionalPop,std_localCatchmentQuality,std_catchmentRelToRegion,greatkiva,plaza,oversizepit,greathouse,multiwalls,encwall,towers,reservoir
79138,9,0,1.0413926851582251,0,-0.2269617118210826,-0.282262439103622,-0.5998090328218595,-0.3532659388878945,-0.4117974047620438,1,1,0,0,0,0,1,0
79138,10,0.3010299956639812,0.8450980400142568,0,-0.2269617118210826,-0.21039908658313908,-0.9077154076832368,-0.29846530969760554,-0.25015771120315067,0,0,0,0,0,0,1,0
79227,16,0,1.7075701760979363,1,0.19830352761356843,1.7059569806297386,1.2327430166990805,-0.36259172190595845,-0.46325641639853304,1,1,0,1,0,0,1,1
79227,18,0.3010299956639812,1.0413926851582251,1,-0.2269617118210826,0.8675512012241047,1.031966859291369,-0.5317655204084134,-0.5687789100304841,1,1,1,1,1,1,1,1
79269,11,0,1.2304489213782739,0,-0.2269617118210826,-0.8092603575871634,-0.9660939874098964,-0.05090191618463469,-0.009696511465504034,1,0,1,0,0,0,1,1
79274,17,0,1.863322860120456,0,-0.2269617118210826,1.7059569806297386,0.9592246155432467,-0.38743998781675615,-0.4714435756906056,1,1,1,1,0,1,1,1
79276,16,0,1.1139433523068367,0,-0.2269617118210826,0.07705432349879257,1.0187548849658015,-0.2233882897104088,-0.14970062977292284,1,1,0,1,0,0,1,1
79297,18,0,1.591064607026499,0,-0.2269617118210826,-0.42598914414458783,0.5128984204447115,0.542030684930251,0.2238446051018782,1,1,1,1,0,1,1,1
79308,13,0,1.3617278360175928,0,0.08017429443727647,-0.258307988263461,0.8702200915000926,0.7554292960870999,0.912432360693266,0,1,0,0,0,0,1,0
79373,6,0,1.0791812460476249,0,-0.2269617118210826,-1.1925315710297388,-0.9677213648737508,-1.0625253576621585,-1.1134216471847336,0,0,0,0,0,0,1,0
79373,11,0.3010299956639812,0.9030899869919435,0,-0.2269617118210826,-0.8571692592674853,-1.1398708459116187,-1.2580488638315086,-1.1474526570480317,0,0,0,0,0,0,0,0
79479,17,0,1.9242792860618816,0,0.29336281642837286,1.7059569806297386,0.7772072951785436,0.9988343727135317,0.9136318524480881,1,1,1,1,0,1,1,1
79485,16,0,1.6020599913279623,0,-0.2269617118210826,1.7059569806297386,1.3299048598228689,-0.6873628845387181,-0.8241538007135488,1,1,1,1,0,1,1,1
79488,18,0,1.8325089127062364,0,-0.2269617118210826,1.322685767187163,0.7139714035886153,1.0215304727983454,0.7984651518793308,1,1,1,1,1,1,1,1
79546,12,0,1.7634279935629373,0,0.10620276954391715,-0.8092603575871634,-1.1447825063492112,0.42281312465729864,0.5366157869971744,1,0,1,0,0,0,1,0
79546,14,0.3010299956639812,1.7781512503836436,0,0.5182207295926411,0.41241663526104616,0.3324761505797863,0.47117634484824755,0.5343381044708031,1,0,1,1,1,0,1,1
79630,17,0,1.7708520116421442,1,-0.2269617118210826,1.6820025297895775,1.1664001254496932,0.8466222612205766,0.7490308932061598,1,1,0,1,0,0,1,1
79656,17,0,1.8920946026904804,0,-0.2269617118210826,1.7059569806297386,0.8572823939628441,0.6367486646512043,0.5525799700794706,1,1,0,1,0,0,1,1
79682,13,0,1.0791812460476249,0,-0.2269617118210826,-0.42598914414458783,1.1067544868462642,-0.25979830884999777,-0.10585403377607096,0,1,0,1,0,0,1,0
79682,14,0.3010299956639812,1.3222192947339193,0,0.024331384208483967,0.3884621844208852,-0.18344653965579855,-0.5174881552215724,-0.5466885265145079,0,1,0,1,0,0,1,1
79682,16,0.47712125471966244,1.4471580313422192,0,0.15431057180998378,0.41241663526104616,1.3895509348915174,-0.3750073120532413,-0.31479026568800234,1,1,0,1,0,0,1,1
79688,11,0,1.5440680443502757,1,0.48968896944842183,-0.8092603575871634,-1.1315576935269915,0.250528023819738,0.3010804077834353,0,0,0,0,0,0,1,1
79688,13,0.3010299956639812,1.1760912590556813,1,-0.2269617118210826,-0.3780802424642659,0.9825275828501018,0.3768707163490075,0.5337565664348874,1,1,0,1,0,0,1,0
79697,14,0,1.0413926851582251,0,-0.2269617118210826,-0.282262439103622,-0.4106848160715949,0.2777365343087163,0.24663711936352037,1,0,1,1,0,0,1,0
79697,15,0.47712125471966244,0.9030899869919435,0,-0.2269617118210826,1.6820025297895775,1.1610605237257212,0.7913302866348739,0.40931943856257574,1,1,1,1,1,1,1,0
79697,17,0.6020599913279624,1.380211241711606,0,0.16617237618961697,0.07705432349879257,0.7917647158701753,0.6074307317816572,0.5726804086305287,1,1,1,1,0,1,1,1
79863,6,0,0.8450980400142568,0,-0.2269617118210826,-1.2164860218698998,-1.148956695152509,0.8054840901931617,0.6938473626435632,0,0,1,0,0,0,1,0
79863,6,0.3010299956639812,1.146128035678238,0,-0.2269617118210826,-1.120668218509256,-0.8803299653084944,0.4815141054824494,0.6478995257695394,0,0,1,0,0,0,1,0
79863,8,0.47712125471966244,1.1760912590556813,0,-0.2269617118210826,0.26868993022008036,-1.1407434604648128,1.087046114632355,0.8127228946037311,1,0,0,0,0,0,1,0
79871,18,0,1.591064607026499,0,-0.2269617118210826,-0.42598914414458783,0.5128984204447115,0.17702757695557025,-0.13658567858485662,1,1,1,1,0,1,1,1
79886,6,0,0.9030899869919435,0,-0.2269617118210826,-1.2164860218698998,-1.0907379837409386,0.8330114572183788,0.5717367923997906,0,0,0,0,0,0,1,0
79886,6,0.47712125471966244,0.9542425094393249,0,-0.2269617118210826,-1.1925315710297388,-0.9418153192917164,0.8330114572183788,0.758729559802948,0,0,0,0,0,0,1,0
79886,7,0.6989700043360189,1.1760912590556813,0,-0.2269617118210826,-1.5039394319518316,-1.4819224284040842,0.8330114572183788,1.0860708268468653,0,0,0,0,0,0,1,0
79886,10,0.7781512503836436,1.662757831681574,0,-0.017847835219646606,-0.21039908658313908,-0.9860797944316939,0.8307621694046853,0.7923324977292949,1,1,0,0,0,0,1,0
79886,12,0.9030899869919435,1.1139433523068367,0,-0.2269617118210826,-1.4560305302715095,-1.1326843845095234,0.5300071765466194,0.6795668623996556,1,0,0,0,0,0,1,0
79886,14,0.9542425094393249,1.5440680443502757,0,0.25080540902525367,0.41241663526104616,0.9365787646216105,0.6515928973938763,0.753430916009044,0,1,0,0,0,0,1,1
79886,16,1.0413926851582251,1.146128035678238,0,-0.2269617118210826,0.41241663526104616,1.6508970411583588,0.8283224177035413,0.8780432223214595,1,1,0,1,0,0,1,1
79886,17,1.0791812460476249,1.1760912590556813,0,-0.2269617118210826,-0.5218069475052317,0.49938555111181526,0.72121382847539806,0.2998041891844727,0,0,0,0,0,0,1,0
79887,14,0,1.462397997898956,0,0.059698560686719145,0.41241663526104616,1.0411912610720033,0.8702369927840149,0.983759132423734,1,0,1,1,0,0,1,0
79892,13,0,1.2304489213782739,0,-0.2269617118210826,-0.258307988263461,1.1248237056388857,1.1337876441845225,1.2656371087727474,1,0,1,1,1,0,1,0
79911,16,0,1.6020599913279623,0,-0.2269617118210826,1.7059569806297386,1.3299048598228689,-1.8171739316433502,-1.9398103727353329,1,0,0,0,0,0,1,0
79917,14,0,1.7323937598229686,0,0.2532873161465334,0.41241663526104616,0.4375546635657529,-0.266397270821425,-0.18130866576461477,0,0,0,0,0,1,1,0
79933,16,0,1.1139433523068367,0,-0.2269617118210826,0.07705432349879257,1.0187548849658015,0.08868369057777205,0.15846165687191469,1,1,1,1,0,1,1,1
79970,14,0,1.591064607026499,0,0.08017429443727647,0.41241663526104616,0.7577127647562224,0.006975788268449318,0.1373170926425612,0,1,0,1,0,0,1,1
79987,17,0,1.8864907251724818,0,-0.2269617118210826,1.7059569806297386,0.8617009549402548,-0.04155901426278124,-0.11576875204858472,1,1,0,1,0,0,1,1
80029,16,0,1.6020599913279623,0,-0.2269617118210826,1.7059569806297386,1.3030235875247365,-0.09841639237639539,-0.2491310636229388,1,1,1,1,0,1,1,1
80043,9,0,1.2041199826559248,1,-0.2269617118210826,-0.4738980458249098,-1.006133163657574,0.5349190855763065,0.440317832486625,1,1,1,0,0,0,1,0
80058,11,0,1.3617278360175928,0,0.08017429443727647,-0.8092603575871634,-1.0402862079707744,0.3348923030055615,0.38398139839195555,1,0,0,0,0,0,1,0
80058,12,0.3010299956639812,1.3617278360175928,0,0.08017429443727647,-1.2164860218698998,-1.166542209812297,0.33842536336200135,0.508568033693054,1,0,0,0,0,0,1,0
80058,14,0.47712125471966244,1.7993405494535817,0,0.2721342983487509,0.41241663526104616,0.28654586899506973,0.6563135137821865,0.7159818387493141,1,0,1,1,0,1,1,1
80070,14,0,1.591064607026499,0,0.08017429443727647,0.41241663526104616,0.7577127647562224,0.42698684960670213,0.552066180204342,1,0,0,1,0,1,1,0
80116,9,0,1.4471580313422192,1,-0.2269617118210826,-0.23435353742330006,-0.9253202167948458,-2.2204053049088666,-2.2539109604805514,1,1,0,0,0,0,1,0
80292,16,0,1.6232492903979006,0,-0.2269617118210826,1.7059569806297386,1.3213601114786635,0.4994829270716451,0.35767911867354923,1,1,1,1,1,1,1,1
80292,18,0.3010299956639812,1.4771212547196624,0,-0.2269617118210826,0.580097791142173,0.8335367594901993,0.530825389120463,0.2939648463537053,1,1,1,1,1,1,1,1
80486,11,0,1.2041199826559248,1,-0.2269617118210826,-0.8092603575871634,-1.1764775553941504,0.5875732706025709,0.6702665846291301,0,0,0,0,0,0,1,1
80495,18,0,1.6532125137753437,0,0.22706542786518732,-0.306216889943783,0.5223518509637011,-0.6421685025700791,-0.930272100791854,1,1,1,0,0,1,1,1
80545,10,0,1.6232492903979006,0,0.20160015737662768,-0.21039908658313908,-0.9602433027933454,0.9907353859606909,0.9796252280412953,1,1,1,0,0,0,1,0
80579,14,0,1.591064607026499,0,0.08017429443727647,0.41241663526104616,0.7577127647562224,-0.1391587610469339,-0.006986656874635424,0,1,0,1,0,0,1,1
80584,13,0,0.9030899869919435,0,-0.2269617118210826,-0.42598914414458783,1.1023355626497024,1.1138258566734418,1.2713577600122175,1,0,1,1,1,0,1,0
80585,15,0,1.1760912590556813,0,-0.2269617118210826,1.7059569806297386,-0.29226236166943237,0.6345118472955921,0.6286201879140944,1,1,1,1,0,1,1,1
80585,17,0.3010299956639812,1.7075701760979363,0,-0.2269617118210826,0.9873234554249095,1.155987779112321,0.28576862578615747,0.24257141062584764,1,1,1,1,0,1,1,1
80597,7,0,1.4913616938342726,1,-0.2269617118210826,0.36450773358072425,-1.0841201016142343,0.9027238259480989,0.7394977151222054,0,1,1,0,0,0,1,0
80597,11,0.47712125471966244,1.2041199826559248,1,-0.2269617118210826,-0.8092603575871634,-1.1764775553941504,0.6748908563941955,0.756490240072358,1,0,1,0,0,0,1,1
80597,15,0.6020599913279624,1.6232492903979006,1,-0.15553473362146422,1.7059569806297386,-0.5397301482246412,0.9052958771617916,0.9716710257482715,1,1,0,1,0,0,1,1
80604,12,0,1.3617278360175928,0,0.08017429443727647,-1.2164860218698998,-1.166542209812297,0.36225189094202714,0.5320960582695854,0,0,0,0,0,0,1,1
80604,14,0.3010299956639812,1.7323937598229686,0,0.6106819416108059,0.41241663526104616,0.4375546635657529,0.47717380002822746,0.5529468135782633,0,1,0,1,0,0,1,1
80604,15,0.47712125471966244,1.146128035678238,0,-0.02220437431550993,1.6340936281092557,-0.6113035646767573,0.511988448026134,0.5817764287522763,1,0,0,1,0,0,1,0
80610,9,0,1.1139433523068367,0,-0.2269617118210826,-0.21039908658313908,-0.48843791303165723,0.5600577265084922,0.5295625261578666,1,1,0,0,0,0,1,0
80610,14,0.3010299956639812,1.5440680443502757,0,0.7626987527891855,0.41241663526104616,0.8626396688929566,0.4099344156234495,0.541446816815797,0,1,0,0,0,0,1,1
80610,16,0.47712125471966244,0.9030899869919435,0,-0.2269617118210826,0.41241663526104616,1.598886549316077,0.5171006303519984,0.5821452862444546,1,0,0,0,0,0,1,1
80671,6,0,1,0,-0.2269617118210826,-1.1925315710297388,-1.0182643475672672,-0.12327054470395295,-0.1898947422439415,0,0,0,0,0,0,1,0
80671,9,0.3010299956639812,1.1760912590556813,0,-0.2269617118210826,-0.21039908658313908,-0.5161779204909364,-0.13357963189605146,-0.16482586808293737,1,1,0,0,0,0,1,0
80673,9,0,1.591064607026499,0,0.2030286969406201,-0.5457613983453927,-1.2217847060912943,0.9823730662751083,0.952482138357347,1,1,1,0,0,0,1,0
80691,8,0,0.9030899869919435,0,-0.2269617118210826,-0.306216889943783,-1.1594813592292004,0.5856900038138028,0.3278122643208654,1,1,0,0,0,0,1,0
80691,9,0.3010299956639812,1.6989700043360187,0,-0.2269617118210826,-0.21039908658313908,-1.0187157404569303,0.6132198853867433,0.5837056860612194,1,1,0,0,0,0,1,0
80691,14,0.47712125471966244,1.5440680443502757,0,0.1825529631900629,0.41241663526104616,0.9365787646216105,0.4023115152108535,0.5072725756140881,0,1,0,0,0,0,1,1
80691,18,0.6020599913279624,1.4913616938342726,0,-0.2269617118210826,0.2926443810602413,0.79563153074139,0.5821331120835339,0.30794871803159013,0,0,0,0,1,1,1,0
80721,17,0,1.8920946026904804,0,-0.2269617118210826,1.7059569806297386,0.8572823939628441,0.8764235793739296,0.7892521945584421,1,1,1,1,1,1,1,1
80758,15,0,1.863322860120456,0,0.16318402585845457,0.50823443862169,0.13128389475850488,0.9912033641856272,1.0649050498615567,1,1,1,1,1,1,1,0
80758,17,0.3010299956639812,1.9344984512435677,0,-0.0292649721605296,1.7059569806297386,0.8715004161959348,0.9470739533061304,0.8154044780271267,1,1,1,1,1,1,1,1
80807,13,0,1.3617278360175928,0,0.08017429443727647,-0.258307988263461,0.8702200915000926,0.4311085871455681,0.5921747996606956,0,1,0,1,0,0,1,0
80811,8,0,1.462397997898956,0,-0.2269617118210826,-0.18644463574297812,-1.21582961135423,1.0304525343748328,0.92206720336718,1,1,1,0,0,0,1,0
80811,9,0.3010299956639812,1.0791812460476249,0,-0.2269617118210826,-0.21039908658313908,-0.5128345206321043,1.196325134123551,1.1645436310528927,1,0,0,0,0,0,1,0
80823,16,0,1.6020599913279623,0,-0.2269617118210826,1.7059569806297386,1.3030235875247365,-1.6363349496340565,-1.767782301841776,0,1,1,0,0,1,1,1
80940,6,0,1.7781512503836436,1,-0.2269617118210826,-0.9050781609478072,-1.0368981790473106,-2.2308444298081924,-2.174352544438401,0,0,0,0,0,0,1,0
80940,10,0.3010299956639812,1.5440680443502757,1,0.06311118297847881,-0.21039908658313908,-1.1815431867114796,-2.268705869762752,-2.1663256919985936,1,1,0,0,0,0,1,0
80940,17,0.47712125471966244,1.8325089127062364,0,0.28048038547533666,1.7059569806297386,1.075607433912507,-2.019098397588468,-2.094322142193428,1,1,0,1,0,0,1,1
81009,6,0,1.662757831681574,0,-0.07012630437000568,-0.9050781609478072,-0.854810900476078,-1.7306922446462958,-1.6331727156635056,0,0,0,0,0,0,1,0
81009,12,0.3010299956639812,1.2041199826559248,0,-0.2269617118210826,-1.4560305302715095,-1.1363600123253508,-1.8165556562865766,-1.623964285240327,1,0,0,0,0,0,1,0
81057,17,0,1.5440680443502757,0,-0.2269617118210826,-0.42598914414458783,0.48513728752950996,0.48508222772445836,0.1576532324570369,1,1,1,1,1,1,1,1
81066,17,0,1.8864907251724818,0,-0.2269617118210826,1.7059569806297386,0.8617009549402548,-0.01843780717878892,-0.09293721158663003,1,0,0,1,0,0,1,1
81084,14,0.3010299956639812,1.0791812460476249,0,-0.2269617118210826,0.41241663526104616,0.6310601665176521,-0.005830152035824948,0.02476268223706579,1,0,0,1,0,1,1,0
81084,19,0.47712125471966244,1,0,-0.2269617118210826,1.8257292348305434,1.138388289949466,0.5588275855617314,0.6752047310533794,1,1,1,1,0,1,1,1
81155,14,0,1.6720978579357175,0,-0.2269617118210826,0.41241663526104616,0.6104740465592708,0.43443081807550593,0.5027653548566164,1,0,1,1,1,0,1,1
81184,13,0,0.9030899869919435,0,-0.2269617118210826,-0.42598914414458783,1.1023355626497024,0.3834284112746995,0.5501108645819559,1,1,1,1,1,0,1,0
81199,6,0,1.255272505103306,0,-0.2269617118210826,-1.2404404727100609,-1.0139226606943241,0.9985364327033828,1.029847093491159,0,0,1,0,0,0,0,0
81199,6,0.3010299956639812,1.1760912590556813,0,-0.2269617118210826,-0.9050781609478072,-0.6478894285848705,1.11997312685746,1.186499942319599,0,0,1,0,0,0,0,0
81213,15,0,1.591064607026499,0,-0.2269617118210826,0.34055328274056323,-0.5659729039332766,-0.14147300655412093,-0.08539725689284218,1,1,1,1,0,0,1,0
81213,17,0.3010299956639812,1.7853298350107671,0,-0.2269617118210826,1.6820025297895775,1.1594979398717873,-0.08165298156446414,-0.17517667693740624,1,1,1,1,0,1,1,1
81301,13,0,1.2304489213782739,0,-0.2269617118210826,-0.258307988263461,1.1248237056388857,1.0176723861435995,1.150976563474181,1,1,1,1,1,0,1,0
81329,6,0,1.0791812460476249,0,-0.2269617118210826,-0.9050781609478072,-0.6555354381930685,0.3788424357928254,0.4283930836745756,0,0,0,0,0,0,1,0
81329,7,0.3010299956639812,1,0,-0.2269617118210826,-1.5039394319518316,-1.5475738053436932,0.2160688721375967,0.4536700090705596,0,0,0,0,0,0,1,0
81329,7,0.47712125471966244,1.1139433523068367,0,-0.2269617118210826,0.17287212685943645,-1.2190132746575733,0.814787563612843,0.5807883958998411,1,0,0,0,0,0,1,0
81329,12,0.6020599913279624,1.6232492903979006,0,-0.2269617118210826,-0.9050781609478072,-1.2003580763214092,0.2908657788453003,0.43061138575705304,1,0,0,0,0,0,1,0
81329,14,0.6989700043360189,1.5314789170422551,0,-0.2269617118210826,0.41241663526104616,0.915749445720898,0.5725362036481881,0.6961887468826732,0,0,0,0,0,1,1,1
81329,16,0.7781512503836436,1.4913616938342726,0,0.15695829600186625,1.7059569806297386,1.075600917540968,0.3392603016901224,0.11256871651658697,1,1,1,1,0,1,1,1
81330,6,0,1.255272505103306,0,-0.2269617118210826,-1.2404404727100609,-1.0139226606943241,0.02361077455375606,0.06713547854041248,0,0,1,0,0,0,1,0
81330,6,0.3010299956639812,1.1760912590556813,0,-0.2269617118210826,-0.9050781609478072,-0.6478894285848705,0.19298055532223016,0.27112089969206166,0,0,1,0,0,0,1,0
81344,7,0,1.3979400086720377,0,0.12742598770779323,-0.7373970050666805,-1.0441261219235847,0.36566038218575636,0.38184974136455857,0,1,1,0,0,0,1,0
81344,8,0.3010299956639812,1.0413926851582251,0,-0.2269617118210826,-0.5218069475052317,-1.19667738720657,0.5068291885241946,0.3101254419294313,1,1,1,0,0,0,1,0
81344,9,0.47712125471966244,1.0413926851582251,0,-0.2269617118210826,-0.8332148084273243,-1.212504350400379,0.5068291694510534,0.4216684699997735,1,1,1,0,0,0,1,0
81344,10,0.6020599913279624,0.9542425094393249,0,-0.2269617118210826,-0.282262439103622,-1.3013271862638167,0.36885914415132237,0.48479341582433816,1,1,1,0,0,0,1,0
81344,14,0.7781512503836436,1.6812412373755872,0,0.09897853971840045,0.41241663526104616,0.5836161696243221,0.2998736719581155,0.3805704789796156,1,0,1,1,0,0,1,0
81344,17,0.8450980400142568,1.2787536009528289,0,-0.07339370869190306,0.07705432349879257,0.7463940880479223,0.5143845939659258,0.46655524957717637,1,1,1,1,0,1,1,1
81366,13,0,1.255272505103306,0,-0.2269617118210826,-1.3362582760707047,-1.4641959772033626,-1.4222092486739757,-0.9304638940343082,1,1,0,1,0,0,1,0
81366,14,0.3010299956639812,1.505149978319906,0,-0.2269617118210826,0.41241663526104616,1.0099704324834444,-1.4239843610203946,-1.285020075975663,0,1,0,1,0,0,1,1
81371,6,0,1.3010299956639813,0,-0.2269617118210826,-1.2164860218698998,-1.2534078007324312,0.021002387956450156,-0.21316267284248305,0,0,0,0,0,0,1,0
81371,6,0.3010299956639812,0.8450980400142568,0,-0.2269617118210826,-1.1925315710297388,-0.9071159015016531,0.021002387956450156,-0.044344576578119695,0,0,0,0,0,0,1,0
81378,8,0,1,0,-0.2269617118210826,-1.3602127269108657,-1.2372258053064114,0.17885850925745847,0.22482044065750217,0,1,1,0,0,0,1,0
81383,14,0,1.505149978319906,0,-0.2269617118210826,0.41241663526104616,1.0099704324834444,0.16042658621994924,0.279541087240018,0,1,0,1,0,0,1,1
81398,7,0,1.146128035678238,0,0.059698560686719145,-0.3541257916241049,-1.072555627371485,1.013208570169391,0.8165639134821918,0,0,0,0,0,0,1,0
81412,7,0,1.1139433523068367,0,-0.2269617118210826,-1.5039394319518316,-1.5576143660160349,0.8987484541130578,1.1206357206092439,0,0,0,0,0,0,1,0
81412,7,0.3010299956639812,1.505149978319906,0,0.4245389075148306,0.07705432349879257,-1.0952046075746367,0.9348912328633849,0.8928621194897232,1,1,1,0,0,0,1,0
81412,10,0.47712125471966244,1.4313637641589874,0,0.4311868730182584,-0.21039908658313908,-0.8029559846385004,0.9191893137848102,0.9226836727034274,1,1,1,0,0,0,1,0
81412,14,0.6020599913279624,1.662757831681574,0,0.49186723899635343,0.41241663526104616,0.6037187598833833,0.7955965916576606,0.8920482064421741,1,0,1,1,1,0,1,1
81412,17,0.6989700043360189,1.9731278535996986,0,0.7558735082056666,1.7059569806297386,0.5220752824369113,0.8841903034129115,0.857271582672554,1,1,1,1,1,1,1,1
81424,6,0,0.9030899869919435,0,-0.2269617118210826,-1.2164860218698998,-1.0907379837409386,0.45683166709584894,0.20026985004026115,0,0,0,0,0,0,1,0
81424,7,0.47712125471966244,1.414973347970818,0,-0.2269617118210826,-1.5039394319518316,-1.5345679527201916,0.21250161714358567,0.4071407364990746,0,1,1,0,0,0,1,0
81424,9,0.6020599913279624,1.146128035678238,0,-0.2269617118210826,-1.3602127269108657,-1.3662656958529609,0.2751775088597742,0.2894405202134089,1,1,1,0,0,0,1,0
81424,10,0.6989700043360189,1.255272505103306,0,-0.2269617118210826,-0.21039908658313908,-0.5914664310107687,0.3813521061067679,0.3592510238443906,1,1,1,0,0,0,1,0
81424,14,0.8450980400142568,1.7403626894942439,0,0.1679274390825219,0.41241663526104616,0.4341507141814885,0.46701516754021816,0.52457703082380025,1,0,1,1,0,0,1,0
81424,16,0.9030899869919435,1.3222192947339193,0,-0.03151152602030868,1.7059569806297386,1.1118356161615048,0.44674615215354935,0.14145465860782416,1,1,1,1,1,1,1,0
81424,17,0.9542425094393249,1.5185139398778875,0,-0.2269617118210826,0.41241663526104616,1.2852782045498594,0.2741215666419672,0.3191064717529509,1,1,1,1,1,1,1,1
81424,18,1,1.8325089127062364,0,-0.2269617118210826,1.322685767187163,0.7139714035886153,0.3522535954992959,0.1375730951284009,1,1,1,1,1,1,1,1
81512,16,0,1.6812412373755872,0,0.7007143887143693,1.7059569806297386,1.1645450004709261,-2.0896269385432458,-2.1867153981036314,0,1,1,0,0,1,1,1
81519,17,0,1.591064607026499,0,-0.2269617118210826,0.41241663526104616,0.9146634830948294,-1.777929417913244,-1.7853096775444057,1,0,1,1,0,1,1,1
81582,6,0,0.9030899869919435,0,-0.2269617118210826,-1.2164860218698998,-1.0794406228079838,1.059335952454264,0.7987122361927981,0,0,0,0,0,0,1,0
81582,6,0.3010299956639812,1,0,-0.2269617118210826,-1.1925315710297388,-1.0182643475672672,0.8958411842202311,0.8164493724754933,0,0,0,0,0,0,1,0
81593,13,0,1.3617278360175928,0,0.08017429443727647,-0.258307988263461,0.8702200915000926,0.7484524264518786,0.9055428985299944,0,0,0,0,0,0,1,0
81634,13,0,1.3617278360175928,0,0.08017429443727647,-0.258307988263461,0.8702200915000926,-0.2816368927980743,-0.11164127729814831,0,0,0,0,0,0,1,0
81886,6,0,1.5797835966168101,0,-0.2269617118210826,-0.9050781609478072,-0.8716036148171759,-1.7298557775671335,-1.6233674573443995,0,0,0,0,0,0,1,0
81886,14,0.3010299956639812,1.505149978319906,0,-0.2269617118210826,0.41241663526104616,1.0099704324834444,-1.687100597220344,-1.544839944859388,0,1,0,0,0,0,1,1
81892,18,0,1.9138138523837167,0,0.06907299300625144,1.1070957096257144,0.7179286677904043,0.2918148500466811,0.11803057356668403,1,1,1,1,0,1,1,1
81914,13,0,0.9030899869919435,0,-0.2269617118210826,-0.42598914414458783,1.1023355626497024,1.1255313117827626,1.2829165670841498,0,0,0,0,0,1,1,0
81919,19,0,1.9637878273455553,0,0.26841894343433526,2.448544956674729,0.8800945384780483,0.363720584776916,0.22502784219063876,1,1,1,1,1,1,1,1
81923,14,0,1.6989700043360187,0,-0.2269617118210826,0.41241663526104616,0.5405457647356436,0.8290891632648085,0.8893215706263364,1,0,0,1,0,1,1,0
81923,16,0.3010299956639812,1.6334684555795864,0,-0.2269617118210826,1.7059569806297386,1.236881705527468,0.9201094001495088,0.7663700927326487,1,1,1,1,0,1,1,1
81956,8,0,1.146128035678238,0,-0.2269617118210826,0.36450773358072425,-1.1123308641656235,0.8627942226229709,0.575728890711619,0,0,0,0,0,0,1,0
81956,10,0.3010299956639812,1.255272505103306,0,-0.2269617118210826,-0.21039908658313908,-0.5914664310107687,0.9371916549292283,0.9081269152800416,1,1,0,0,0,0,1,0
81956,14,0.47712125471966244,0.9030899869919435,0,-0.2269617118210826,-0.9290326117879683,-0.5253370427095758,0.6489006219219648,0.5845381047019329,0,1,0,0,0,0,1,1
82093,17,0,1.2787536009528289,0,0.08017429443727647,0.07705432349879257,1.0322865959215473,-0.8673194050962872,-0.8051278415136363,1,1,1,1,0,1,1,1
82138,6,0,0.9030899869919435,0,-0.2269617118210826,-1.2404404727100609,-0.977764374411392,1.1147173673575348,1.2625677826431787,0,0,1,0,0,0,1,0
82138,6,0.3010299956639812,1.3424226808222062,0,0.013405597424589697,-0.9050781609478072,-0.7013914454682905,1.0395937226588936,1.0932728851536042,0,0,1,0,0,0,1,0
82149,16,0,1.6020599913279623,0,-0.2269617118210826,1.7059569806297386,1.3299048598228689,0.4378269710189044,0.2869394748763185,1,0,0,1,0,0,1,1
82167,6,0,1.414973347970818,1,-0.2269617118210826,-1.2164860218698998,-1.321872041067363,-1.1616429501869903,-1.3811693626950101,0,0,0,0,0,0,1,0
82167,6,0.3010299956639812,1.6989700043360187,1,0.5679785396711408,-0.9050781609478072,-0.8635118185611336,-1.064948227435245,-0.9860576018531273,0,0,0,0,0,0,1,0
82167,10,0.6020599913279624,2.037426497940624,1,0.8898964927547687,0.36450773358072425,-1.1484814502521992,-1.007318148772615,-1.0527970690892663,1,1,0,0,0,0,1,0
82167,11,0.6989700043360189,1.2041199826559248,1,-0.2269617118210826,-0.8092603575871634,-1.1764775553941504,-1.2171628249489845,-1.1118594539920514,0,0,0,0,0,0,1,1
82167,17,0.7781512503836436,1.4913616938342726,1,-0.2269617118210826,0.41241663526104616,1.0199667438900026,-1.1058513311154232,-1.0894037092288396,1,0,0,1,0,0,1,1
82175,13,0,1.2304489213782739,0,-0.2269617118210826,-0.258307988263461,1.1248237056388857,0.5156625753156445,0.6552560214376045,1,1,1,1,1,0,1,0
82204,6,0,1,0,-0.2269617118210826,-1.2883493743903829,-1.0325652950261361,0.5344303244581684,0.5711886084275417,0,0,1,0,0,0,0,0
82204,6,0.3010299956639812,1.1760912590556813,0,0.08017429443727647,-0.9050781609478072,-0.6826607871167238,0.7476836037511465,0.7794681727426286,0,0,1,0,0,0,0,0
82204,9,0.6020599913279624,1.1139433523068367,0,-0.2269617118210826,-0.4738980458249098,-0.9380332917233257,0.8020146212238821,0.6990887060961692,1,1,1,0,0,0,1,0
82263,14,0,1.1139433523068367,0,-0.2269617118210826,0.41241663526104616,0.8652127874881984,0.04590532583381674,0.13078404458581006,1,0,0,1,0,1,1,0
82263,15,0.3010299956639812,1.1139433523068367,0,-0.2269617118210826,1.7059569806297386,0.1128496583487272,0.15534784619355624,0.04714256846466141,1,1,1,1,0,0,1,1
82263,18,0.47712125471966244,1.591064607026499,0,-0.2269617118210826,-0.42598914414458783,0.5128984204447115,0.32423465793267003,0.008777165725369705,1,1,1,1,0,1,1,1
